WS.partner,source,Year,Location,Rep,Plot,Row,Col,Block,GID,Sowing.Date,Origin,Height,Awnedness,Accession_number,WinterSurvival_Visual,VinterSurvival_TPVP_Index,Lodging_T,HD_Date,Anthesis.Date,DTH,DTA,DTM,Anther.extrusion.anther.retention,FHB1,FHB2,FHB3,FHB4,FHB5,FHB6,FHB1Date,FHB2Date,FHB3Date,FHB4Date,FHB5Date,FHB6Date,DFHB1,DFHB2,DFHB3,DFHB4,DFHB5,DFHB6,DON,AUDPC,FHB0,DFHB0,DFHBmax,AUDPC_std
BOKU,Boku_FHB,2021,Tulln,2,3817,30,16,NA,TS209,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,8.14,0.1,3,15,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,922.9,0,0,30,30.8
BOKU,Boku_FHB,2021,Tulln,2,3818,29,16,NA,TS194,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,9,0.1,5,20,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,940.9,0,0,30,31.4
BOKU,Boku_FHB,2021,Tulln,2,3819,28,16,NA,TS057,2020-11-18,NA,110,1,NA,NA,NA,NA,2021-06-03,2021-06-08,197,202,NA,4.29,0,1,2,30,90,100,2021-06-18,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,10,14,18,22,26,30,NA,688,0,0,30,22.9
BOKU,Boku_FHB,2021,Tulln,2,3820,27,16,NA,TS144,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,1.71,0.1,2,15,70,80,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,838.9,0,0,30,28
BOKU,Boku_FHB,2021,Tulln,2,3821,26,16,NA,TS004,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,7.71,1,20,70,90,100,100,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,1189,0,0,30,39.6
BOKU,Boku_FHB,2021,Tulln,2,3822,25,16,NA,TS123,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,2.57,0.5,1,15,60,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,838.5,0,0,30,28
BOKU,Boku_FHB,2021,Tulln,2,3823,24,16,NA,TS105,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,7.29,0.1,3,25,80,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,942.9,0,0,30,31.4
BOKU,Boku_FHB,2021,Tulln,2,3824,23,16,NA,TS068,2020-11-18,NA,110,1,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,4.71,1,5,60,80,100,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,1069,0,0,30,35.6
BOKU,Boku_FHB,2021,Tulln,2,3825,22,16,NA,TS199,2020-11-18,NA,90,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,6.86,1,5,60,80,90,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,1029,0,0,30,34.3
BOKU,Boku_FHB,2021,Tulln,2,3826,21,16,NA,TS090,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,5.14,0.1,1,10,60,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,824.9,0,0,30,27.5
BOKU,Boku_FHB,2021,Tulln,2,3827,20,16,NA,TS102,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-13,2021-06-18,207,212,NA,9,3,15,25,60,100,100,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,2021-07-18,10,14,18,22,26,30,NA,977,0,0,30,32.6
BOKU,Boku_FHB,2021,Tulln,2,3828,19,16,NA,TS098,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,9,2,15,70,80,90,100,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,1098,0,0,30,36.6
BOKU,Boku_FHB,2021,Tulln,2,3829,19,17,NA,TS149,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,6.86,0.1,2,20,25,60,80,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,548.9,0,0,30,18.3
BOKU,Boku_FHB,2021,Tulln,2,3830,20,17,NA,TS032,2020-11-18,NA,110,1,NA,NA,NA,NA,2021-06-03,2021-06-08,197,202,NA,2.57,0.1,0.5,3,30,90,100,2021-06-18,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,10,14,18,22,26,30,NA,688.9,0,0,30,23
BOKU,Boku_FHB,2021,Tulln,2,3831,21,17,NA,TS061,2020-11-18,NA,105,1,NA,NA,NA,NA,2021-06-03,2021-06-08,197,202,NA,3.43,0.1,1,5,30,80,90,2021-06-18,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,10,14,18,22,26,30,NA,634.9,0,0,30,21.2
BOKU,Boku_FHB,2021,Tulln,2,3832,22,17,NA,TS052,2020-11-18,NA,100,1,NA,NA,NA,NA,2021-06-03,2021-06-08,197,202,NA,3.43,0.1,3,40,70,100,100,2021-06-18,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,10,14,18,22,26,30,NA,972.9,0,0,30,32.4
BOKU,Boku_FHB,2021,Tulln,2,3833,23,17,NA,TS066,2020-11-18,NA,95,1,NA,NA,NA,NA,2021-06-01,2021-06-06,195,200,NA,5.57,0.1,1,10,60,90,100,2021-06-16,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,10,14,18,22,26,30,NA,824.9,0,0,30,27.5
BOKU,Boku_FHB,2021,Tulln,2,3834,24,17,NA,TS016,2020-11-18,NA,110,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,6,0.1,1,5,30,70,90,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,594.9,0,0,30,19.8
BOKU,Boku_FHB,2021,Tulln,2,3835,25,17,NA,TS110,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,6.43,0.1,1,10,60,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,824.9,0,0,30,27.5
BOKU,Boku_FHB,2021,Tulln,2,3836,26,17,NA,TS050,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-03,2021-06-08,197,202,NA,2.57,0.1,0.5,1,20,80,100,2021-06-18,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,10,14,18,22,26,30,NA,604.9,0,0,30,20.2
BOKU,Boku_FHB,2021,Tulln,2,3837,27,17,NA,TS120,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,7.71,0.5,3,15,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,926.5,0,0,30,30.9
BOKU,Boku_FHB,2021,Tulln,2,3838,28,17,NA,TS159,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,6,0.5,3,50,60,80,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,876.5,0,0,30,29.2
BOKU,Boku_FHB,2021,Tulln,2,3839,29,17,NA,TS018,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,2.14,0.1,0.5,25,60,70,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,772.9,0,0,30,25.8
BOKU,Boku_FHB,2021,Tulln,2,3840,30,17,NA,TS197,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,6,0.1,2,10,30,70,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,628.9,0,0,30,21
BOKU,Boku_FHB,2021,Tulln,2,3841,31,17,NA,TS108,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,6.86,0.1,2,15,70,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,878.9,0,0,30,29.3
BOKU,Boku_FHB,2021,Tulln,2,3842,32,17,NA,TS182,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,8.57,0.5,3,20,50,70,90,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,716.5,0,0,30,23.9
BOKU,Boku_FHB,2021,Tulln,2,3843,33,17,NA,TS205,2020-11-18,NA,90,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,9,2,15,20,70,90,90,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,938,0,0,30,31.3
BOKU,Boku_FHB,2021,Tulln,2,3844,34,17,NA,TS106,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,9,0.5,1,15,80,100,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,958.5,0,0,30,32
BOKU,Boku_FHB,2021,Tulln,2,3845,35,17,NA,TS064,2020-11-18,NA,100,1,NA,NA,NA,NA,2021-06-01,2021-06-06,195,200,NA,7.71,0.1,1,15,90,100,100,2021-06-16,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,10,14,18,22,26,30,NA,994.9,0,0,30,33.2
BOKU,Boku_FHB,2021,Tulln,2,3846,36,17,NA,TS126,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,6,0.1,2,20,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,928.9,0,0,30,31
BOKU,Boku_FHB,2021,Tulln,2,3847,36,18,NA,TS027,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,8.57,3,20,80,90,90,100,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,1187,0,0,30,39.6
BOKU,Boku_FHB,2021,Tulln,2,3848,35,18,NA,TS173,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-13,2021-06-18,207,212,NA,9,20,80,100,100,100,100,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,2021-07-18,10,14,18,22,26,30,NA,1700,0,0,30,56.7
BOKU,Boku_FHB,2021,Tulln,2,3849,34,18,NA,TS186,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,2.14,0.1,0.5,1,10,60,70,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,424.9,0,0,30,14.2
BOKU,Boku_FHB,2021,Tulln,2,3850,33,18,NA,TS081,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,4.71,0.1,1,20,80,100,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,964.9,0,0,30,32.2
BOKU,Boku_FHB,2021,Tulln,2,3851,32,18,NA,TS049,2020-11-18,NA,105,1,NA,NA,NA,NA,2021-06-03,2021-06-08,197,202,NA,3,0.1,0.5,5,20,90,100,2021-06-18,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,10,14,18,22,26,30,NA,652.9,0,0,30,21.8
BOKU,Boku_FHB,2021,Tulln,2,3852,31,18,NA,TS095,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,8.14,0.1,0.5,20,40,100,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,802.9,0,0,30,26.8
BOKU,Boku_FHB,2021,Tulln,2,3853,30,18,NA,TS079,2020-11-18,NA,105,1,NA,NA,NA,NA,2021-06-01,2021-06-06,195,200,NA,2.57,0.1,0.1,1,5,60,100,2021-06-16,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,10,14,18,22,26,30,NA,463.3,0,0,30,15.4
BOKU,Boku_FHB,2021,Tulln,2,3854,29,18,NA,TS143,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-13,2021-06-18,207,212,NA,7.71,3,50,90,100,100,100,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,2021-07-18,10,14,18,22,26,30,NA,1407,0,0,30,46.9
BOKU,Boku_FHB,2021,Tulln,2,3855,28,18,NA,TS133,2020-11-18,NA,90,0,NA,NA,NA,NA,2021-06-01,2021-06-06,195,200,NA,1.71,0.1,0.5,5,60,100,100,2021-06-16,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,10,14,18,22,26,30,NA,852.9,0,0,30,28.4
BOKU,Boku_FHB,2021,Tulln,2,3856,27,18,NA,TS035,2020-11-18,NA,100,1,NA,NA,NA,NA,2021-06-01,2021-06-06,195,200,NA,6.43,0.1,1,15,80,90,100,2021-06-16,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,10,14,18,22,26,30,NA,914.9,0,0,30,30.5
BOKU,Boku_FHB,2021,Tulln,2,3857,26,18,NA,TS089,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,8.14,0,0.1,5,70,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,850.4,0,0,30,28.3
BOKU,Boku_FHB,2021,Tulln,2,3858,25,18,NA,TS162,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,7.71,0.1,1,15,70,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,874.9,0,0,30,29.2
BOKU,Boku_FHB,2021,Tulln,2,3859,24,18,NA,TS028,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-13,2021-06-18,207,212,NA,9,10,30,60,90,100,100,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,2021-07-18,10,14,18,22,26,30,NA,1290,0,0,30,43
BOKU,Boku_FHB,2021,Tulln,2,3860,23,18,NA,TS226,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,9,1,15,60,80,90,90,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,1049,0,0,30,35
BOKU,Boku_FHB,2021,Tulln,2,3861,22,18,NA,TS230,2020-11-18,NA,110,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,6.86,0.1,0.5,15,40,90,100,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,752.9,0,0,30,25.1
BOKU,Boku_FHB,2021,Tulln,2,3862,21,18,NA,TS041,2020-11-18,NA,95,1,NA,NA,NA,NA,2021-06-03,2021-06-08,197,202,NA,0.86,0.5,1,15,70,100,100,2021-06-18,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,10,14,18,22,26,30,NA,918.5,0,0,30,30.6
BOKU,Boku_FHB,2021,Tulln,2,3863,20,18,NA,TS015,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,3,0.5,10,40,90,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,1044.5,0,0,30,34.8
BOKU,Boku_FHB,2021,Tulln,2,3864,19,18,NA,TS161,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-13,2021-06-18,207,212,NA,9,5,50,60,80,100,100,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,2021-07-18,10,14,18,22,26,30,NA,1285,0,0,30,42.8
BOKU,Boku_FHB,2021,Tulln,2,3865,19,19,NA,TS114,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,9,0.5,10,50,70,90,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,984.5,0,0,30,32.8
BOKU,Boku_FHB,2021,Tulln,2,3866,20,19,NA,TS222,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,9,1,10,70,80,90,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,1069,0,0,30,35.6
BOKU,Boku_FHB,2021,Tulln,2,3867,21,19,NA,TS189,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,1.71,0.1,1,15,80,100,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,954.9,0,0,30,31.8
BOKU,Boku_FHB,2021,Tulln,2,3868,22,19,NA,TS206,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,6.86,0.5,2,40,90,100,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,1052.5,0,0,30,35.1
BOKU,Boku_FHB,2021,Tulln,2,3869,23,19,NA,TS141,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,4.71,0,1,10,80,100,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,944,0,0,30,31.5
BOKU,Boku_FHB,2021,Tulln,2,3870,24,19,NA,TS022,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,9,0.5,5,60,90,100,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,1104.5,0,0,30,36.8
BOKU,Boku_FHB,2021,Tulln,2,3871,25,19,NA,TS044,2020-11-18,NA,110,1,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,3,0.1,0.5,5,60,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,812.9,0,0,30,27.1
BOKU,Boku_FHB,2021,Tulln,2,3872,26,19,NA,TS137,2020-11-18,NA,90,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,9,10,70,90,100,100,100,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,1550,0,0,30,51.7
BOKU,Boku_FHB,2021,Tulln,2,3873,27,19,NA,TS171,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,6.43,0.1,0.5,10,60,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,822.9,0,0,30,27.4
BOKU,Boku_FHB,2021,Tulln,2,3874,28,19,NA,TS023,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,4.71,0.5,3,25,90,100,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,1026.5,0,0,30,34.2
BOKU,Boku_FHB,2021,Tulln,2,3875,29,19,NA,TS211,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,6.43,0.1,1,20,70,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,884.9,0,0,30,29.5
BOKU,Boku_FHB,2021,Tulln,2,3876,30,19,NA,TS115,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,8.57,0.5,5,25,90,100,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,1034.5,0,0,30,34.5
BOKU,Boku_FHB,2021,Tulln,2,3877,31,19,NA,TS184,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,6.43,0,0.5,5,70,90,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,852,0,0,30,28.4
BOKU,Boku_FHB,2021,Tulln,2,3878,32,19,NA,TS009,2020-11-18,NA,115,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,4.29,0.1,0.5,5,25,60,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,552.9,0,0,30,18.4
BOKU,Boku_FHB,2021,Tulln,2,3879,33,19,NA,TS080,2020-11-18,NA,105,1,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,3,0.1,0.5,3,70,100,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,888.9,0,0,30,29.6
BOKU,Boku_FHB,2021,Tulln,2,3880,34,19,NA,TS054,2020-11-18,NA,105,1,NA,NA,NA,NA,2021-06-01,2021-06-06,195,200,NA,8.57,0.1,0.5,15,70,100,100,2021-06-16,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,10,14,18,22,26,30,NA,912.9,0,0,30,30.4
BOKU,Boku_FHB,2021,Tulln,2,3881,35,19,NA,TS107,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,8.57,0.1,3,15,70,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,882.9,0,0,30,29.4
BOKU,Boku_FHB,2021,Tulln,2,3882,36,19,NA,TS017,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,6.86,0.1,3,20,70,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,892.9,0,0,30,29.8
BOKU,Boku_FHB,2021,Tulln,2,3883,36,20,NA,TS112,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,7.29,0.1,1,10,30,60,80,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,544.9,0,0,30,18.2
BOKU,Boku_FHB,2021,Tulln,2,3884,35,20,NA,TS082,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,9,1,10,60,80,80,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,1009,0,0,30,33.6
BOKU,Boku_FHB,2021,Tulln,2,3885,34,20,NA,TS140,2020-11-18,NA,90,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,9,0.1,3,40,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,972.9,0,0,30,32.4
BOKU,Boku_FHB,2021,Tulln,2,3886,33,20,NA,TS039,2020-11-18,NA,90,1,NA,NA,NA,NA,2021-06-01,2021-06-06,195,200,NA,6,0.5,2,40,80,100,100,2021-06-16,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,10,14,18,22,26,30,NA,1012.5,0,0,30,33.8
BOKU,Boku_FHB,2021,Tulln,2,3887,32,20,NA,TS008,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,9,0.5,10,60,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,1044.5,0,0,30,34.8
BOKU,Boku_FHB,2021,Tulln,2,3888,31,20,NA,TS221,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-09,2021-06-14,203,208,NA,8.57,0.1,5,50,70,90,100,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,2021-07-14,10,14,18,22,26,30,NA,960.9,0,0,30,32
BOKU,Boku_FHB,2021,Tulln,2,3889,30,20,NA,TS198,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,8.14,1,15,60,80,100,100,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,1109,0,0,30,37
BOKU,Boku_FHB,2021,Tulln,2,3890,29,20,NA,TS085,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-11,2021-06-16,205,210,NA,8.57,15,40,80,90,100,100,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,2021-07-16,10,14,18,22,26,30,NA,1415,0,0,30,47.2
BOKU,Boku_FHB,2021,Tulln,2,3891,28,20,NA,TS138,2020-11-18,NA,95,0,NA,NA,NA,NA,2021-06-05,2021-06-10,199,204,NA,4.71,0.1,0.5,5,50,80,100,2021-06-20,2021-06-24,2021-06-28,2021-07-02,2021-07-06,2021-07-10,10,14,18,22,26,30,NA,732.9,0,0,30,24.4
BOKU,Boku_FHB,2021,Tulln,2,3892,27,20,NA,TS154,2020-11-18,NA,105,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,7.29,0.1,2,10,60,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,828.9,0,0,30,27.6
BOKU,Boku_FHB,2021,Tulln,2,3893,26,20,NA,TS083,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,7.29,0.1,2,20,70,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,888.9,0,0,30,29.6
BOKU,Boku_FHB,2021,Tulln,2,3894,25,20,NA,TS099,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,5.14,0.1,1,10,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,904.9,0,0,30,30.2
BOKU,Boku_FHB,2021,Tulln,2,3895,24,20,NA,TS165,2020-11-18,NA,100,0,NA,NA,NA,NA,2021-06-07,2021-06-12,201,206,NA,5.57,0.1,2,10,80,90,100,2021-06-22,2021-06-26,2021-06-30,2021-07-04,2021-07-08,2021-07-12,10,14,18,22,26,30,NA,908.9,0,0,30,30.3
