Env,GID,trait.AUDPC,trait.Angle,trait.GDD50,trait.FHB_1
Secobra,TS165,-1311.2238043434918,-0.40092424619524536,60.85375503258547,-5.665217391069746
Secobra,TS166,-56.186304342933,-0.07302334192445414,104.02501876885071,-0.6652173910842976
Secobra,TS167,789.3261956563219,0.4004939374699461,-78.00712408829713,5.334782608930254
Secobra,TS168,-1631.686304342933,-0.7914272286998312,11.036030673596542,-10.665217391069746
Secobra,TS169,203.36369565688074,0.681512167814617,-72.75248428364284,9.334782608930254
Secobra,TS170,-200.08630434330553,0.6453785556086586,-95.55283837398747,7.834782608930254
Secobra,TS171,-535.0113043440506,0.3254637842928787,-66.45284415769856,4.334782608930254
Secobra,TS172,-1682.3863043440506,-1.1684966498414724,104.81144734029658,-15.665217391069746
Secobra,TS173,2644.451195656322,1.3361045128194746,-111.96762828994542,17.834782608930254
Secobra,TS174,-1170.6863043438643,-0.3888501073306543,-50.505475736630615,-5.665217391069746
Secobra,TS175,-969.4363043438643,-0.529588564813821,65.63811400695704,-7.165217391084298
Secobra,TS176,-261.94880434311926,0.1355325029226151,-62.2323988135322,1.8347826089302544
Secobra,TS177,-947.2988043436781,-0.21190196145471418,-17.647302659694105,-3.1652173910697456
Secobra,TS178,-2537.598804343492,-2.001623166038371,495.7964473402826,-27.165217391069746
Secobra,TS179,1.2386956568807364,0.14045537332731328,-63.13239881355548,1.8347826089302544
Secobra,TS180,-564.4613043433055,0.1718374562688041,-57.78355265973369,1.8347826089302544
Secobra,TS181,-654.0488043436781,0.40926095189388434,-80.99914089497179,5.334782608930254
Secobra,TS182,-1142.9113043434918,-0.14936067368034855,-60.01521932636388,-2.1652173910697456
Secobra,TS183,-674.7738043433055,-0.15170357154147496,-64.57021932635689,-2.1652173910697456
Secobra,TS184,-593.873804342933,-0.1574601712072763,-51.6670141981449,-2.1652173910697456
Secobra,TS185,-150.936304342933,0.15615669962244283,-75.26084432640346,1.8347826089302544
Secobra,TS186,-1453.2738043433055,-0.5554603751043032,208.65478067361983,-7.165217391084298
Secobra,TS187,-250.0738043440506,-0.06412511691632972,-12.057302659668494,-0.6652173910842976
Secobra,TS188,-1706.173804343678,-0.5933186660358842,-27.620161051279865,-8.165217391069746
Secobra,TS189,-496.9613043433055,-0.03919681540628517,-57.31756364874309,-0.6652173910842976
Secobra,TS190,-996.1113043436781,-0.20660951769696112,141.49811400694307,-3.1652173910697456
Secobra,TS191,-850.7613043431193,-0.41612414170413103,-4.601148813555483,-5.665217391069746
Secobra,TS192,-475.9363043438643,-0.6094541631327957,118.66311400692211,-8.165217391069746
Secobra,TS193,-459.2738043433055,0.028200670559272112,-57.84888233005768,0.33478260893025436
Secobra,TS194,-439.88630434311926,-0.03999471996030479,-58.42470650584437,-0.6652173910842976
Secobra,TS195,722.7636956563219,0.32864160024473676,-76.81521932635223,4.334782608930254
Secobra,TS196,-1368.0363043434918,-1.2573101195284835,101.5714473403059,-17.165217391069746
Secobra,TS197,-153.74880434386432,-0.1688609518623707,53.17144734028261,-2.1652173910697456
Secobra,TS198,-1226.2238043434918,-0.1889280993518696,-60.57470650586765,-3.1652173910697456
Secobra,TS199,-502.2238043434918,0.04599284134928894,-68.41426694544498,0.33478260893025436
Secobra,TS200,963.9511956563219,0.5841690338893386,-84.42414089501835,7.834782608930254
Secobra,TS201,1423.4386956561357,0.9627193050673668,-99.81342660926748,12.834782608930254
Secobra,TS202,-424.5363043434918,-0.14521178414088354,50.39287591172615,-2.1652173910697456
Secobra,TS203,-22.823804343119264,0.23064317165608372,-74.38624496740522,2.8347826089302544
Secobra,TS204,-720.7738043433055,-0.15294340764558,-53.04650137765566,-2.1652173910697456
Secobra,TS205,955.4261956568807,0.8884403248366652,-90.77355265972437,11.834782608930254
Secobra,TS206,1580.5261956565082,1.0384241805268175,-90.99855265970109,14.334782608930254
Secobra,TS207,-1012.373804342933,0.24041228330679587,-73.93966377084143,2.8347826089302544
Secobra,TS208,367.626195657067,0.5703767131144559,-57.48331456450978,7.834782608930254
Secobra,TS209,-750.3488043434918,-0.24104818939304096,-8.283016945468262,-3.1652173910697456
Secobra,TS210,-1110.2863043434918,0.4419346753456921,-69.91542134660995,5.334782608930254
Secobra,TS211,-932.6738043427467,-0.04451148352200107,-64.59802381356712,-0.6652173910842976
Secobra,TS212,-689.2863043434918,0.03613588405914925,-41.032124088320415,0.33478260893025436
Secobra,TS213,-223.52380434330553,0.2108168795102756,-77.53688599303132,2.8347826089302544
Secobra,TS214,-335.4113043434918,0.3068312888244691,-60.30547573661897,4.334782608930254
Secobra,TS215,-92.53630434349179,0.5841690338893386,-88.10355265974067,7.834782608930254
Secobra,TS216,-1534.8988043433055,-0.6974084757257515,41.02144734025933,-9.665217391069746
Secobra,TS217,-551.5613043438643,0.01948605046072771,-35.97855265974067,0.33478260893025436
Secobra,TS218,1719.001195657067,1.164756651425705,-113.38820178247988,15.334782608930254
Secobra,TS219,-437.76130434311926,0.14045537332731328,-62.31042079156032,1.8347826089302544
Secobra,TS220,1575.5011956561357,1.1720691392447407,-103.81426694541005,15.334782608930254
Secobra,TS221,5.151195656508207,0.1703240558890684,-71.94137317256536,1.8347826089302544
Secobra,TS222,5.801195656880736,0.34098130131496873,-71.08470650587697,4.334782608930254
Secobra,TS223,-814.6113043427467,0.15182591882785346,-66.73140980256721,1.8347826089302544
Secobra,TS224,-338.23630434367806,0.13309651386134647,-59.98404716519872,1.8347826089302544
Secobra,TS225,-1097.0738043431193,-0.5424409233210099,208.03573305456666,-7.165217391084298
Secobra,TS226,1085.0386956566945,0.5016217345473706,-60.35498123115394,6.834782608930254
Secobra,TS227,281.9136956566945,0.586334476482989,-72.88816804433009,7.834782608930254
Secobra,TS228,-1018.436304342933,-0.15093946367233002,54.17144734028261,-2.1652173910697456
Secobra,TS229,397.9011956565082,0.5769753501290324,-81.89998123113764,7.834782608930254
Secobra,TS230,-1997.9488043431193,-1.2951790170845925,22.244524263369385,-18.165217391069746
