Year,Rep,GID,a_1,b_1,a_0.8,b_0.8,a_0.5,b_0.5,a_0.2,b_0.2,Integral,GDD0,GDD30
2020,1,TS151,2.109656923844156,0.42504302164410035,2.2065566506490515,0.5423794682857563,1.9132869020549204,1.2779703505070403,0.24608800323437308,1.1150742781662646,1.4791922019491626,1203.7667119349996,1561.6271285849996
2020,1,TS152,4.154085429804703,0.7814292752118487,3.250417734454504,0.9880400686523896,4.330108085320097,1.4641493535712669,1.5143763515789126,1.8343798594709972,0.2647254444607272,1196.6198369349995,1542.3781702549995
2020,1,TS153,3.105695475868164,0.5502433708440412,2.8626932613664913,0.7942808872658578,2.8690669439597802,1.0657123349739617,2.589457406726633,1.719552843645286,0.6652253680909088,1203.7667119349996,1561.6271285849996
2020,1,TS154,2.5831997947166374,0.6220907147549506,2.7037215640411616,1.0021882607535075,3.555251905764727,1.1204038639742897,2.3464370240503416,2.391292571973176,1.1000905794682532,1203.7667119349996,1561.6271285849996
2020,1,TS155,2.6247010151203636,0.34118536258721693,2.4283686077147584,0.22580818478941062,2.363449485831689,0.8155894721903738,2.2396404760528403,1.7522828735243237,0.9739700446625985,1203.7667119349996,1561.6271285849996
2020,1,TS156,3.307423250461824,0.3418111930840033,3.5191794584333085,0.5281967378836319,2.715872292505025,0.5353947492775926,3.1734620642950713,2.1697094861115382,0.4476522133334173,1210.6031702649996,1575.3604619149996
2020,1,TS157,2.705601983702782,0.46378827776892734,3.032308728795287,0.7654696763925388,3.1378801761676036,1.1147912002994755,2.396598820851231,1.362665874856641,0.937367039378783,1203.7667119349996,1561.6271285849996
2020,1,TS158,2.0150056938346745,0.6620256935189213,2.026581240339561,0.8999058043263446,2.14760723748829,0.7866549508194554,1.3994413554157124,1.6790904109904945,1.5924023024342198,1203.7667119349996,1561.6271285849996
2020,1,TS159,2.411386078286114,0.5548607092600416,1.6030996276658789,0.7203961136969492,2.029575658513295,0.9265834456134294,2.728579275315827,1.6342635587000836,1.3838778676938621,1215.2187952649997,1590.7417119149995
2020,1,TS160,2.988634224830789,0.5723251480945362,2.6740502807286965,0.6547387096486228,2.6593411103987994,1.2166396848838246,2.5240645133255204,0.9875384633839995,0.6748438858255184,1196.6198369349995,1542.3781702549995
2020,1,TS161,1.752180050372833,0.1519072695104957,1.5876727754736686,0.3370696099378722,1.0884647320208827,0.6435452459745126,2.81623667489659,1.0859279712222543,1.8264235414067882,1203.7667119349996,1561.6271285849996
2020,1,TS162,2.7492211183972577,0.23135032556666654,2.7685966777217597,0.45838843774906785,2.213030022628643,0.45101203260295997,2.216527298194048,1.2301353350421984,1.008978006131418,1215.2187952649997,1590.7417119149995
2020,1,TS163,2.0743316233611613,0.27387312817105347,1.3795924377211084,0.32349590259333255,1.8575441161975048,0.5387963640486515,2.3846834057378974,1.5740222006357247,1.6813479294234885,1215.2187952649997,1590.7417119149995
2020,1,TS164,3.141934437681845,0.5501945051120288,3.0115069744460077,0.7853428810620768,3.480388583812911,0.7334760498211029,1.7558853293108563,1.3019206908261087,0.6885168663670598,1210.6031702649996,1575.3604619149996
2020,1,TS165,2.483293636707828,0.5573975892784939,2.35010973992679,0.7864102909520758,2.651607493458382,1.1785666544392028,3.144809475926617,1.7770951710598881,1.2229166872713462,1210.6031702649996,1575.3604619149996
2020,1,TS166,2.769379259097991,1.0066187692023392,2.7272461480714707,1.0971094598478346,2.560429976342486,1.482070747004464,2.244373426991764,2.3104922030104036,1.1192580599394395,1203.7667119349996,1561.6271285849996
