Year,Env,Location,Trial,Rep,Row,Col,GID,trait.AUDPC,trait.Angle,trait.GDD50,trait.FHB_1,cov.Height,cov.Anthesis,cov.AEAR
2020,BOKU,Tulln,2020.Tulln,1,18,13,TS157,8035.765780357498,11.8987078224196,276.48171296111116,25,90,2020-05-30,2.57
2020,BOKU,Tulln,2020.Tulln,1,18,14,TS048,5399.164374707987,11.445039364343634,290.18229166000015,15,100,2020-05-28,3.86
2020,BOKU,Tulln,2020.Tulln,1,17,14,TS113,21364.734373649982,16.151198075799194,187.80972221666676,90,95,2020-06-05,5.14
2020,BOKU,Tulln,2020.Tulln,1,16,14,TS108,14995.593748989988,11.243009980197522,219.09583333,70,100,2020-06-05,6
2020,BOKU,Tulln,2020.Tulln,1,15,14,TS007,3295.1035935324926,9.844592609929926,331.86432290500005,10,105,2020-05-28,3.86
2020,BOKU,Tulln,2020.Tulln,1,14,14,TS160,10505.587238667997,13.539653506589165,247.50312499999995,50,90,2020-05-30,4.71
2020,BOKU,Tulln,2020.Tulln,1,13,14,TS214,10211.145571972997,13.539653506589165,260.5434895825,40,85,2020-05-30,4.29
2020,BOKU,Tulln,2020.Tulln,1,12,14,TS047,1277.7340106279935,4.597083552859158,417.0385416899992,1,85,2020-05-22,0.43
2020,BOKU,Tulln,2020.Tulln,1,11,14,TS163,11122.879946822995,15.15827854509395,257.935416666,40,85,2020-05-30,5.14
2020,BOKU,Tulln,2020.Tulln,1,10,14,TS141,10455.109113672996,13.539653506589165,247.50312499999995,50,80,2020-05-30,5.57
2020,BOKU,Tulln,2020.Tulln,1,9,14,TS027,14287.075519774991,12.045619279832392,229.1131944466666,70,85,2020-06-03,4.29
2020,BOKU,Tulln,2020.Tulln,1,8,14,TS217,16620.028644624992,12.924444463731632,211.72604166999986,80,85,2020-06-03,2.57
2020,BOKU,Tulln,2020.Tulln,1,7,14,TS013,9944.578280859478,15.803915664598483,252.63895832400027,40,85,2020-05-28,6.43
2020,BOKU,Tulln,2020.Tulln,1,6,14,TS005,10918.070311624993,9.447223710944776,263.88750000000005,50,90,2020-06-03,2.14
2020,BOKU,Tulln,2020.Tulln,1,5,14,TS203,14655.234373999989,11.243009980197522,237.62118054999996,70,90,2020-06-05,8.14
2020,BOKU,Tulln,2020.Tulln,1,4,14,TS023,10371.598436597496,13.539653506589165,247.50312499999995,50,95,2020-05-30,3.86
2020,BOKU,Tulln,2020.Tulln,1,3,14,TS068,12904.278801182492,15.15827854509395,226.2791666600001,70,90,2020-05-30,3.43
2020,BOKU,Tulln,2020.Tulln,1,2,14,TS189,10975.026040699995,10.365098852197546,248.98422619142855,60,80,2020-06-03,1.71
2020,BOKU,Tulln,2020.Tulln,1,1,14,TS106,10355.028645084993,9.867158796707749,274.6718749899999,50,95,2020-06-05,3
2020,BOKU,Tulln,2020.Tulln,1,1,15,TS207,14833.119791549976,9.61641941626162,172.10000000000014,50,85,2020-06-09,2.57
2020,BOKU,Tulln,2020.Tulln,1,2,15,TS226,15178.643228134986,11.243009980197522,208.6671296255556,70,85,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,1,3,15,TS153,15830.924477924993,13.705369412867658,224.7664062524999,80,90,2020-06-03,1.71
2020,BOKU,Tulln,2020.Tulln,1,4,15,TS114,20421.791665349985,14.8868389607498,190.93833332800008,90,90,2020-06-05,5.57
2020,BOKU,Tulln,2020.Tulln,1,5,15,TS171,8939.706665624497,13.539653506589165,271.21287878636366,25,85,2020-05-30,4.71
2020,BOKU,Tulln,2020.Tulln,1,6,15,TS134,17991.804686324984,12.605852680230731,198.23842592111117,80,90,2020-06-05,4.71
2020,BOKU,Tulln,2020.Tulln,1,7,15,TS186,2013.9629686324954,4.958895270510623,419.85972219999985,5,90,2020-05-28,1.29
2020,BOKU,Tulln,2020.Tulln,1,8,15,TS183,6813.356197557484,13.027591587198877,273.11714014363656,15,90,2020-05-28,3.43
2020,BOKU,Tulln,2020.Tulln,1,9,15,TS089,6813.356197557484,13.027591587198877,273.11714014363656,15,90,2020-05-28,4.71
2020,BOKU,Tulln,2020.Tulln,1,10,15,TS222,15830.924477924993,13.705369412867658,224.7664062524999,80,80,2020-06-03,3.86
2020,BOKU,Tulln,2020.Tulln,1,11,15,TS032,4442.13744770749,8.228482526685315,345.75833332,15,95,2020-05-28,0.43
2020,BOKU,Tulln,2020.Tulln,1,12,15,TS204,10040.026040849994,8.698036011661772,263.88750000000005,50,90,2020-06-03,6
2020,BOKU,Tulln,2020.Tulln,1,13,15,TS041,9918.838697559479,14.590176601767135,243.2531249900003,50,75,2020-05-28,1.71
2020,BOKU,Tulln,2020.Tulln,1,14,15,TS040,8966.76890588948,14.590176601767135,258.8961805466669,40,80,2020-05-28,3
2020,BOKU,Tulln,2020.Tulln,1,15,15,TS118,10383.871353794979,14.590176601767135,243.2531249900003,50,80,2020-05-28,4.71
2020,BOKU,Tulln,2020.Tulln,1,16,15,TS120,16992.492186324987,12.605852680230731,208.6671296255556,80,80,2020-06-05,7.71
2020,BOKU,Tulln,2020.Tulln,1,17,15,TS096,6049.085364257487,13.027591587198877,290.18229166000015,15,85,2020-05-28,2.14
2020,BOKU,Tulln,2020.Tulln,1,18,15,TS218,17847.82031112499,15.34200181705013,211.72604166999986,90,90,2020-06-03,5.14
2020,BOKU,Tulln,2020.Tulln,2,25,9,TS113,24235.093749299976,16.216598407557473,146.16770832800003,90,85,2020-06-07,7.71
2020,BOKU,Tulln,2020.Tulln,2,26,9,TS026,17490.161457159986,12.605852680230731,200.32416666200007,80,80,2020-06-05,3.43
2020,BOKU,Tulln,2020.Tulln,2,27,9,TS198,23011.492186799976,16.216598407557473,150.08597756,90,85,2020-06-07,8.57
2020,BOKU,Tulln,2020.Tulln,2,28,9,TS061,8986.817186697495,11.8987078224196,264.89027777666666,40,85,2020-05-30,3.86
2020,BOKU,Tulln,2020.Tulln,2,29,9,TS010,15287.22135308999,13.954351719186583,237.62118054999996,70,90,2020-06-05,0.43
2020,BOKU,Tulln,2020.Tulln,2,30,9,TS218,23419.359374299976,16.216598407557473,148.99756944,90,90,2020-06-07,6.43
2020,BOKU,Tulln,2020.Tulln,2,31,9,TS014,22293.724999249975,16.216598407557473,155.82826867586203,90,90,2020-06-07,0.86
2020,BOKU,Tulln,2020.Tulln,2,32,9,TS012,19616.421873749983,13.954351719186583,195.63124999500008,80,95,2020-06-05,1.29
2020,BOKU,Tulln,2020.Tulln,2,33,9,TS168,9974.740519799498,13.860280430962467,260.5434895825,40,80,2020-05-30,1.71
2020,BOKU,Tulln,2020.Tulln,2,34,9,TS160,22473.265624199976,16.216598407557473,163.1468749999999,90,80,2020-06-07,1.71
2020,BOKU,Tulln,2020.Tulln,2,35,9,TS194,20503.90104034998,16.151198075799194,187.80972221666676,90,85,2020-06-05,5.14
2020,BOKU,Tulln,2020.Tulln,2,36,9,TS106,20934.31770699998,16.151198075799194,187.80972221666676,90,90,2020-06-05,4.71
2020,BOKU,Tulln,2020.Tulln,2,36,10,TS002,12362.816144937991,9.867158796707749,219.09583333,60,100,2020-06-05,3
2020,BOKU,Tulln,2020.Tulln,2,35,10,TS206,19332.421873689986,14.8868389607498,195.63124999500008,90,70,2020-06-05,6
2020,BOKU,Tulln,2020.Tulln,2,34,10,TS164,18339.52239499998,14.495047184786731,189.227604165,80,85,2020-06-07,9
2020,BOKU,Tulln,2020.Tulln,2,33,10,TS126,15892.23958217999,12.605852680230731,219.09583333,80,80,2020-06-05,4.29
2020,BOKU,Tulln,2020.Tulln,2,32,10,TS019,10149.797915912994,11.243009980197522,274.6718749899999,50,90,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,2,31,10,TS108,16570.683853007984,12.605852680230731,208.6671296255556,80,95,2020-06-05,6.43
2020,BOKU,Tulln,2020.Tulln,2,30,10,TS141,18819.895832039983,14.8868389607498,200.32416666200007,90,80,2020-06-05,3.43
2020,BOKU,Tulln,2020.Tulln,2,29,10,TS158,18992.062498699986,14.8868389607498,200.32416666200007,90,85,2020-06-05,8.14
2020,BOKU,Tulln,2020.Tulln,2,28,10,TS105,12363.415363617994,15.15827854509395,232.06751893454552,70,80,2020-05-30,5.57
2020,BOKU,Tulln,2020.Tulln,2,27,10,TS033,6197.655989839501,13.62442787403039,262.46751893454535,15,85,2020-05-26,4.71
2020,BOKU,Tulln,2020.Tulln,2,26,10,TS022,23246.182290949975,13.916379306700769,154.65729166399996,90,75,2020-06-07,9
2020,BOKU,Tulln,2020.Tulln,2,25,10,TS069,3917.2359376794907,14.004453934910668,292.5987499880001,10,80,2020-05-24,4.29
2020,BOKU,Tulln,2020.Tulln,2,24,10,TS036,15301.609373749992,13.705369412867658,224.7664062524999,80,85,2020-06-03,5.57
2020,BOKU,Tulln,2020.Tulln,2,23,10,TS154,21902.251561699977,16.216598407557473,163.1468749999999,90,85,2020-06-07,6
2020,BOKU,Tulln,2020.Tulln,2,22,10,TS067,7316.900989856499,15.2522727966682,256.67916665999996,30,70,2020-05-26,3
2020,BOKU,Tulln,2020.Tulln,2,21,10,TS015,18307.36979038999,14.8868389607498,207.36354166250004,90,80,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,2,20,10,TS178,5892.897864307486,11.445039364343634,290.18229166000015,25,80,2020-05-28,4.29
2020,BOKU,Tulln,2020.Tulln,2,19,10,TS186,4738.826457949496,7.805314149290596,364.75729165000007,25,80,2020-05-30,3
2020,BOKU,Tulln,2020.Tulln,2,19,11,TS165,16732.287551449983,11.2119842581598,189.227604165,70,85,2020-06-07,7.29
2020,BOKU,Tulln,2020.Tulln,2,20,11,TS025,19204.042707599983,14.495047184786731,176.18723958249996,80,80,2020-06-07,1.71
2020,BOKU,Tulln,2020.Tulln,2,21,11,TS097,22145.18229134997,12.289390990606911,160.36770833250017,80,80,2020-06-09,8.14
2020,BOKU,Tulln,2020.Tulln,2,22,11,TS151,13617.354165709992,12.605852680230731,246.88385415999994,60,90,2020-06-05,3
2020,BOKU,Tulln,2020.Tulln,2,23,11,TS004,17063.551041849973,14.585799449036037,249.47013888,70,80,2020-06-09,1.71
2020,BOKU,Tulln,2020.Tulln,2,24,11,TS172,13000.49739498999,12.605852680230731,219.09583333,50,80,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,2,25,11,TS024,11633.784895574985,9.83976791703045,280.40104165,50,75,2020-06-07,2.14
2020,BOKU,Tulln,2020.Tulln,2,26,11,TS162,15848.252603139987,12.605852680230731,205.68749999571435,70,85,2020-06-05,2.14
2020,BOKU,Tulln,2020.Tulln,2,27,11,TS189,14259.165623982988,11.243009980197522,219.09583333,70,75,2020-06-05,4.71
2020,BOKU,Tulln,2020.Tulln,2,28,11,TS175,15691.169269784985,11.243009980197522,202.03068181363642,70,85,2020-06-05,6
2020,BOKU,Tulln,2020.Tulln,2,29,11,TS215,21245.47395769998,13.544464467172041,163.1468749999999,80,90,2020-06-07,6
2020,BOKU,Tulln,2020.Tulln,2,30,11,TS187,14752.200519814987,11.243009980197522,219.09583333,70,85,2020-06-05,5.14
2020,BOKU,Tulln,2020.Tulln,2,31,11,TS212,8123.54999992499,8.456058065187973,373.59947914999987,25,85,2020-06-07,8.57
2020,BOKU,Tulln,2020.Tulln,2,32,11,TS031,5990.263333057986,11.445039364343634,290.18229166000015,25,80,2020-05-28,6.43
2020,BOKU,Tulln,2020.Tulln,2,33,11,TS121,14701.669269866476,14.431083213344758,226.27499999750006,80,80,2020-06-01,7.71
2020,BOKU,Tulln,2020.Tulln,2,34,11,TS052,6772.026718464484,11.445039364343634,274.5392361033335,30,85,2020-05-28,5.57
2020,BOKU,Tulln,2020.Tulln,2,35,11,TS039,8333.62203092948,13.027591587198877,258.8961805466669,40,70,2020-05-28,5.14
2020,BOKU,Tulln,2020.Tulln,2,36,11,TS137,19758.66302014998,14.495047184786731,163.1468749999999,80,80,2020-06-07,6.86
2020,BOKU,Tulln,2020.Tulln,2,36,12,TS213,17839.73437439998,12.571296716999596,189.227604165,70,90,2020-06-07,6.86
2020,BOKU,Tulln,2020.Tulln,2,35,12,TS050,7543.535885082482,13.027591587198877,266.7177083250002,30,85,2020-05-28,6
2020,BOKU,Tulln,2020.Tulln,2,34,12,TS056,5468.989895582988,9.844592609929926,290.18229166000015,20,85,2020-05-28,4.71
2020,BOKU,Tulln,2020.Tulln,2,33,12,TS146,11213.570311734993,11.243009980197522,307.36302081999986,40,85,2020-06-05,2.57
2020,BOKU,Tulln,2020.Tulln,2,32,12,TS093,11293.405207582993,11.243009980197522,307.36302081999986,40,90,2020-06-05,4.71
2020,BOKU,Tulln,2020.Tulln,2,31,12,TS143,21037.41406184998,12.571296716999596,163.1468749999999,80,90,2020-06-07,8.57
2020,BOKU,Tulln,2020.Tulln,2,30,12,TS071,7943.779061609499,11.8987078224196,273.58385416500005,30,90,2020-05-30,1.71
2020,BOKU,Tulln,2020.Tulln,2,29,12,TS228,8902.623958274988,8.456058065187973,343.61249997999994,25,80,2020-06-07,9
2020,BOKU,Tulln,2020.Tulln,2,28,12,TS107,16495.803645149983,11.2119842581598,194.44374999800002,70,90,2020-06-07,6
2020,BOKU,Tulln,2020.Tulln,2,27,12,TS057,3210.435208207992,5.38981197358145,345.75833332,15,90,2020-05-28,7.71
2020,BOKU,Tulln,2020.Tulln,2,26,12,TS098,20221.67968684998,12.571296716999596,163.1468749999999,80,80,2020-06-07,8.14
2020,BOKU,Tulln,2020.Tulln,2,25,12,TS090,11050.011978407993,11.243009980197522,307.36302081999986,40,85,2020-06-05,3.86
2020,BOKU,Tulln,2020.Tulln,2,24,12,TS177,14825.261978649985,9.83976791703045,197.92118055333336,60,85,2020-06-07,5.57
2020,BOKU,Tulln,2020.Tulln,2,23,12,TS073,2696.6315105469994,5.636238118949134,330.06458333,10,85,2020-05-26,2.14
2020,BOKU,Tulln,2020.Tulln,2,22,12,TS133,5095.544583107989,9.844592609929926,317.9703124900001,25,75,2020-05-28,4.29
2020,BOKU,Tulln,2020.Tulln,2,21,12,TS153,13141.847915732991,11.243009980197522,246.88385415999994,60,90,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,2,20,12,TS225,11395.588540859995,12.605852680230731,296.46597220999985,40,85,2020-06-05,2.57
2020,BOKU,Tulln,2020.Tulln,2,19,12,TS117,20309.130208049974,12.765631723343658,172.10000000000014,80,90,2020-06-09,8.14
2020,BOKU,Tulln,2020.Tulln,2,19,13,TS223,13760.617187149986,9.83976791703045,215.3083333300001,50,80,2020-06-07,4.29
2020,BOKU,Tulln,2020.Tulln,2,20,13,TS032,4149.258228759499,6.25816114957419,429.84999997,20,95,2020-05-30,0.43
2020,BOKU,Tulln,2020.Tulln,2,21,13,TS118,21617.25520703998,13.954351719186583,172.16666666000015,90,98,2020-06-05,3.43
2020,BOKU,Tulln,2020.Tulln,2,22,13,TS038,17791.226561324987,13.954351719186583,205.68749999571435,80,80,2020-06-05,3.86
2020,BOKU,Tulln,2020.Tulln,2,23,13,TS101,7528.105728657997,9.867158796707749,360.8506944266665,25,95,2020-06-05,3.43
2020,BOKU,Tulln,2020.Tulln,2,24,13,TS054,7766.650989881497,13.62442787403039,249.60451388,40,85,2020-05-26,6.43
2020,BOKU,Tulln,2020.Tulln,2,25,13,TS110,13133.239582399992,11.243009980197522,246.88385415999994,60,90,2020-06-05,4.29
2020,BOKU,Tulln,2020.Tulln,2,26,13,TS138,14465.53906148499,12.605852680230731,237.62118054999996,70,90,2020-06-05,2.14
2020,BOKU,Tulln,2020.Tulln,2,27,13,TS200,19528.505208149967,12.289390990606911,172.10000000000014,70,85,2020-06-09,9
2020,BOKU,Tulln,2020.Tulln,2,28,13,TS201,18586.121353649978,13.16602668146732,163.1468749999999,80,80,2020-06-07,2.57
2020,BOKU,Tulln,2020.Tulln,2,29,13,TS091,12426.922916249987,9.83976791703045,215.3083333300001,50,85,2020-06-07,3.86
2020,BOKU,Tulln,2020.Tulln,2,30,13,TS207,17395.937499849977,10.958940604535027,172.10000000000014,60,75,2020-06-09,7.29
2020,BOKU,Tulln,2020.Tulln,2,31,13,TS131,14136.06249897999,12.605852680230731,237.62118054999996,70,80,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,2,32,13,TS112,15125.131770349984,11.2119842581598,197.92118055333336,60,90,2020-06-07,4.29
2020,BOKU,Tulln,2020.Tulln,2,33,13,TS120,15073.214582949982,11.2119842581598,215.3083333300001,60,90,2020-06-07,6.86
2020,BOKU,Tulln,2020.Tulln,2,34,13,TS176,19172.39218689998,13.16602668146732,163.1468749999999,80,85,2020-06-07,2.14
2020,BOKU,Tulln,2020.Tulln,2,35,13,TS193,11788.734895599984,9.83976791703045,280.40104165,50,90,2020-06-07,4.71
2020,BOKU,Tulln,2020.Tulln,2,36,13,TS156,16293.169269689986,13.294922987730958,208.6671296255556,80,85,2020-06-05,6.43
2020,BOKU,Tulln,2020.Tulln,2,36,14,TS211,13402.672916449985,9.83976791703045,280.40104165,50,90,2020-06-07,6
2020,BOKU,Tulln,2020.Tulln,2,35,14,TS208,14168.484374649986,9.83976791703045,215.3083333300001,50,85,2020-06-07,6.86
2020,BOKU,Tulln,2020.Tulln,2,34,14,TS166,8314.716666069997,9.867158796707749,340.05416664999984,30,90,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,2,33,14,TS184,15559.785416174982,11.2119842581598,215.3083333300001,70,90,2020-06-07,2.57
2020,BOKU,Tulln,2020.Tulln,2,32,14,TS180,14298.329687624977,11.759466504667252,271.2642361,60,80,2020-06-09,3.86
2020,BOKU,Tulln,2020.Tulln,2,31,14,TS013,16527.48176971499,13.954351719186583,208.6671296255556,70,85,2020-06-05,3.86
2020,BOKU,Tulln,2020.Tulln,2,30,14,TS053,5399.164374707987,11.445039364343634,290.18229166000015,15,85,2020-05-28,4.71
2020,BOKU,Tulln,2020.Tulln,2,29,14,TS217,21372.588541399968,13.180793870442233,172.10000000000014,80,80,2020-06-09,3.86
2020,BOKU,Tulln,2020.Tulln,2,28,14,TS173,22315.364583049966,13.180793870442233,161.67129629555572,80,90,2020-06-09,8.57
2020,BOKU,Tulln,2020.Tulln,2,27,14,TS124,22603.848958099967,13.606518536150928,161.67129629555572,80,90,2020-06-09,7.29
2020,BOKU,Tulln,2020.Tulln,2,26,14,TS185,13141.847915732991,11.243009980197522,246.88385415999994,60,85,2020-06-05,1.71
2020,BOKU,Tulln,2020.Tulln,2,25,14,TS029,14145.308384949985,10.612261915651942,215.3083333300001,60,85,2020-06-07,6.43
2020,BOKU,Tulln,2020.Tulln,2,24,14,TS204,9816.350051999987,9.83976791703045,343.61249997999994,30,90,2020-06-07,6.86
2020,BOKU,Tulln,2020.Tulln,2,23,14,TS163,15814.764582182988,12.605852680230731,219.09583333,80,85,2020-06-05,5.57
2020,BOKU,Tulln,2020.Tulln,2,22,14,TS150,12502.98854078299,11.243009980197522,246.88385415999994,60,90,2020-06-05,4.29
2020,BOKU,Tulln,2020.Tulln,2,21,14,TS134,16953.59374944998,11.2119842581598,197.92118055333336,70,90,2020-06-07,6.43
2020,BOKU,Tulln,2020.Tulln,2,20,14,TS230,13483.40781267498,11.759466504667252,274.37767856,60,100,2020-06-09,4.71
2020,BOKU,Tulln,2020.Tulln,2,19,14,TS122,18444.59479099998,12.571296716999596,189.227604165,80,90,2020-06-07,3.86
2020,BOKU,Tulln,2020.Tulln,2,19,15,TS005,7642.464635399989,9.83976791703045,343.61249997999994,20,80,2020-06-07,3
2020,BOKU,Tulln,2020.Tulln,2,20,15,TS095,14270.641666099986,9.83976791703045,202.26796874750005,60,95,2020-06-07,6.86
2020,BOKU,Tulln,2020.Tulln,2,21,15,TS130,20259.630208049974,12.289390990606911,185.9940104150001,80,85,2020-06-09,3
2020,BOKU,Tulln,2020.Tulln,2,22,15,TS060,3367.590624799994,3.2729227053211507,382.4302083199998,15,80,2020-06-01,6.86
2020,BOKU,Tulln,2020.Tulln,2,23,15,TS055,2871.2135415499934,4.958895270510623,568.0624999599995,15,90,2020-05-28,8.14
2020,BOKU,Tulln,2020.Tulln,2,24,15,TS221,16887.277082699984,11.2119842581598,189.227604165,70,90,2020-06-07,5.14
2020,BOKU,Tulln,2020.Tulln,2,25,15,TS171,16855.626561999983,11.2119842581598,189.227604165,70,85,2020-06-07,3.86
2020,BOKU,Tulln,2020.Tulln,2,26,15,TS044,5250.697916299991,5.971097609407298,447.81249997999976,30,90,2020-06-01,5.57
2020,BOKU,Tulln,2020.Tulln,2,27,15,TS202,12514.29062509998,10.323309274624986,293.05833332,50,80,2020-06-09,7.29
2020,BOKU,Tulln,2020.Tulln,2,28,15,TS182,12426.922916249987,9.83976791703045,215.3083333300001,50,90,2020-06-07,3.86
2020,BOKU,Tulln,2020.Tulln,2,29,15,TS066,7032.807968464484,11.445039364343634,274.5392361033335,30,80,2020-05-28,7.71
2020,BOKU,Tulln,2020.Tulln,2,30,15,TS030,14141.16041573299,11.243009980197522,219.09583333,60,80,2020-06-05,2.57
2020,BOKU,Tulln,2020.Tulln,2,31,15,TS021,10521.256770649987,11.2119842581598,343.61249997999994,40,95,2020-06-07,2.14
2020,BOKU,Tulln,2020.Tulln,2,32,15,TS169,15509.862499374984,11.2119842581598,203.7168981455556,70,85,2020-06-07,4.71
2020,BOKU,Tulln,2020.Tulln,2,33,15,TS174,16650.753645174984,11.2119842581598,192.1254629611111,70,85,2020-06-07,2.57
2020,BOKU,Tulln,2020.Tulln,2,34,15,TS123,12267.923436657993,11.243009980197522,274.6718749899999,50,90,2020-06-05,2.14
2020,BOKU,Tulln,2020.Tulln,2,35,15,TS064,10831.286457591483,11.318152992231665,261.47187499999995,50,90,2020-06-01,6.86
2020,BOKU,Tulln,2020.Tulln,2,36,15,TS216,8245.670311937996,9.867158796707749,360.8506944266665,30,90,2020-06-05,3.86
2020,BOKU,Tulln,2020.Tulln,2,36,16,TS074,6242.297187232985,10.685887031823137,278.4499999925002,20,90,2020-05-28,7.29
2020,BOKU,Tulln,2020.Tulln,2,35,16,TS224,15919.563020249985,11.56764556142335,197.92118055333336,70,90,2020-06-07,0.86
2020,BOKU,Tulln,2020.Tulln,2,34,16,TS203,16737.286458349972,12.289390990606911,227.67604166,60,90,2020-06-09,9
2020,BOKU,Tulln,2020.Tulln,2,33,16,TS072,12642.174478174993,10.986095927695681,237.80677083499995,60,80,2020-06-03,5.14
2020,BOKU,Tulln,2020.Tulln,2,32,16,TS190,12663.446353774987,9.83976791703045,215.3083333300001,50,90,2020-06-07,5.57
2020,BOKU,Tulln,2020.Tulln,2,31,16,TS089,11044.920311687994,11.243009980197522,274.6718749899999,50,95,2020-06-05,3.43
2020,BOKU,Tulln,2020.Tulln,2,30,16,TS040,5772.714218464487,11.445039364343634,290.18229166000015,20,90,2020-05-28,8.14
2020,BOKU,Tulln,2020.Tulln,2,29,16,TS076,2784.552395682994,6.599083607192334,373.54635414999996,10,75,2020-05-28,2.14
2020,BOKU,Tulln,2020.Tulln,2,28,16,TS147,10788.657290862993,11.243009980197522,274.6718749899999,50,85,2020-06-05,2.57
2020,BOKU,Tulln,2020.Tulln,2,27,16,TS132,15302.23854053299,12.605852680230731,232.98984374499997,80,80,2020-06-05,6.43
2020,BOKU,Tulln,2020.Tulln,2,26,16,TS020,6033.238072974991,9.83976791703045,373.59947914999987,15,100,2020-06-07,5.14
2020,BOKU,Tulln,2020.Tulln,2,25,16,TS049,4346.57234353249,9.844592609929926,327.23298610000006,20,95,2020-05-28,4.71
2020,BOKU,Tulln,2020.Tulln,2,24,16,TS128,17980.93749989997,12.289390990606911,199.88802083000007,70,90,2020-06-09,5.57
2020,BOKU,Tulln,2020.Tulln,2,23,16,TS086,10629.751561707995,11.243009980197522,274.6718749899999,50,95,2020-06-05,4.29
2020,BOKU,Tulln,2020.Tulln,2,22,16,TS001,17578.620311949984,12.571296716999596,180.53402777666665,70,100,2020-06-07,3
2020,BOKU,Tulln,2020.Tulln,2,21,16,TS075,6511.534530989486,10.685887031823137,276.7739583257145,25,95,2020-05-28,7.29
2020,BOKU,Tulln,2020.Tulln,2,20,16,TS195,19015.979166499972,12.289390990606911,190.6253472200001,70,90,2020-06-09,6
2020,BOKU,Tulln,2020.Tulln,2,19,16,TS043,6757.778073166501,15.2522727966682,260.9239583279999,20,85,2020-05-26,7.29
2020,BOKU,Tulln,2020.Tulln,2,19,17,TS087,11735.54015577499,8.456058065187973,215.3083333300001,50,90,2020-06-07,3
2020,BOKU,Tulln,2020.Tulln,2,20,17,TS220,16382.579686949983,11.2119842581598,197.92118055333336,70,90,2020-06-07,5.14
2020,BOKU,Tulln,2020.Tulln,2,21,17,TS127,14971.882811514988,12.605852680230731,208.6671296255556,60,90,2020-06-05,6.43
2020,BOKU,Tulln,2020.Tulln,2,22,17,TS094,17131.997395199985,11.2119842581598,189.227604165,70,85,2020-06-07,6
2020,BOKU,Tulln,2020.Tulln,2,23,17,TS096,11697.618749182993,12.605852680230731,274.6718749899999,50,90,2020-06-05,6
2020,BOKU,Tulln,2020.Tulln,2,24,17,TS092,19558.28645700998,13.954351719186583,195.63124999500008,90,90,2020-06-05,8.57
2020,BOKU,Tulln,2020.Tulln,2,25,17,TS170,18939.14583319997,11.759466504667252,161.67129629555572,60,80,2020-06-09,7.29
2020,BOKU,Tulln,2020.Tulln,2,26,17,TS008,21310.65364524998,13.544464467172041,155.4290719672727,80,90,2020-06-07,5.14
2020,BOKU,Tulln,2020.Tulln,2,27,17,TS009,13479.543228799983,11.2119842581598,247.85468749000006,60,95,2020-06-07,7.29
2020,BOKU,Tulln,2020.Tulln,2,28,17,TS051,7823.214218414482,13.027591587198877,266.7177083250002,30,90,2020-05-28,5.14
2020,BOKU,Tulln,2020.Tulln,2,29,17,TS023,12468.867186639993,9.867158796707749,246.88385415999994,60,90,2020-06-05,7.29
2020,BOKU,Tulln,2020.Tulln,2,30,17,TS007,7818.575520324997,11.243009980197522,355.65156248249986,25,100,2020-06-05,6
2020,BOKU,Tulln,2020.Tulln,2,31,17,TS045,6267.420832932998,9.867158796707749,374.7150462777777,20,95,2020-06-05,4.29
2020,BOKU,Tulln,2020.Tulln,2,32,17,TS083,11822.424999674986,11.2119842581598,280.40104165,50,90,2020-06-07,4.71
2020,BOKU,Tulln,2020.Tulln,2,33,17,TS119,12981.543228799987,9.83976791703045,215.3083333300001,50,100,2020-06-07,1.29
2020,BOKU,Tulln,2020.Tulln,2,34,17,TS114,21714.93229134997,12.289390990606911,161.67129629555572,80,90,2020-06-09,5.57
2020,BOKU,Tulln,2020.Tulln,2,35,17,TS027,16214.105728749983,11.2119842581598,189.227604165,60,90,2020-06-07,2.14
