season,family,gid,plant,replicated,H_cluster,soluble_solids,S_dry
2019,111,G_5.7.26,1,R3,255,21,9e-4
2019,111,G_5.7.31,1,R1,686.4,18,0.00667
2019,111,G_5.7.31,1,R2,414.7,17,0.00502
2019,111,G_5.7.31,1,R3,340.7,15,0.00776
2019,111,G_5.7.59,1,R1,138.5,19,4.3e-4
2019,111,G_5.7.59,1,R2,107.7,18,6e-4
2019,111,G_5.7.59,1,R3,196.2,18,7.2e-4
2019,111,G_5.7.51,1,R1,231.8,21,0.00145
2019,111,G_5.7.51,1,R2,222.2,21,0.00226
2019,111,G_5.7.51,1,R3,166.2,22,0.00249
2019,111,G_5.7.57,1,R1,143.3,17,0.05627
2019,111,G_5.7.57,1,R2,121.2,19,0
2019,111,G_5.7.57,1,R3,167,18,0
2019,111,G_5.7.52,1,R1,64.7,19,1.4e-4
2019,111,G_5.7.52,1,R2,96.9,19,4.6e-4
2019,111,G_5.7.52,1,R3,84.2,19,4.4e-4
2019,111,G_5.4.146,1,R1,30.5,20,0.00177
2019,111,G_5.4.146,1,R2,81.4,19,8.2e-4
2019,111,G_5.4.146,1,R3,83.9,20,0.00139
2019,111,G_5.4.164,1,R1,223,19,0.00148
2019,111,G_5.4.164,1,R2,129,18,0.00115
2019,111,G_5.4.164,1,R3,110.3,18,9.4e-4
2019,929,G_5.10.73,1,R1,175.5,19,0
2019,929,G_5.10.73,1,R2,220,20,0.00152
2019,111,G_5.5.48,1,R1,105.3,19,0.00346
2019,111,G_5.5.48,1,R2,114,19,0.00359
2019,111,G_5.5.48,1,R3,179.5,19,0.00554
2019,111,G_5.5.55,1,R1,81.1,19,0
2019,111,G_5.5.55,1,R2,49.7,19,0
2019,111,G_5.5.55,1,R3,43.5,20,0
2019,111,G_5.5.56,1,R1,310.3,18,0.06152
2019,111,G_5.5.56,1,R2,431.6,20,0.04144
2019,111,G_5.5.56,1,R3,395.2,18,0.06456
2019,111,G_5.5.59,1,R1,75.4,22,0.00562
2019,111,G_5.5.59,1,R2,94.5,22,0.00411
2019,111,G_5.5.59,1,R3,149,22,0.00331
2019,111,G_5.5.66,1,R1,97,22,3.9e-4
2019,111,G_5.5.66,1,R2,87,21,3.5e-4
2019,111,G_5.5.66,1,R3,77.9,22,0
2019,111,G_5.5.76,1,R1,557.4,17,0.0109
2019,111,G_5.5.76,1,R2,780.7,18,0.00812
2019,111,G_5.5.76,1,R3,151,17,0.0092
2019,111,G_5.5.84,1,R1,222.1,19,0.00121
2019,111,G_5.5.84,1,R2,71.5,21,7.2e-4
2019,111,G_5.5.84,1,R3,81.1,19,6.9e-4
2019,111,G_5.5.107,1,R1,115.4,19,0.00671
2019,111,G_5.5.107,1,R2,393.1,17,0.00969
2019,111,G_5.5.107,1,R3,249.1,19,0.009
2019,111,G_5.5.98,1,R1,102.5,21,1.7e-4
2019,111,G_5.5.98,1,R2,105.6,20,1.9e-4
2019,111,G_5.5.98,1,R3,132.6,19,4.4e-4
2019,111,G_5.5.100,1,R1,277.6,21,0.0047
2019,111,G_5.5.100,1,R2,414.5,19,0.00702
2019,111,G_5.5.100,1,R3,319.2,19,0.00746
2019,111,G_5.5.104,1,R1,268.8,20,0.0554
2019,111,G_5.5.104,1,R2,327.1,20,0.04703
2019,111,G_5.5.104,1,R3,246.9,21,0.0623
2019,902,G_5.2.73,1,R1,242.4,17,0.00342
2019,902,G_5.2.73,1,R2,196,15,0.00166
2019,902,G_5.2.73,1,R3,382.8,15,0.00264
2019,902,G_5.6.43,1,R1,404.3,15,0.06242
2019,902,G_5.6.43,1,R2,758.7,19,0.03865
2019,902,G_5.6.43,1,R3,361,19,0.05185
2019,111,G_5.3.165,1,R1,217.6,18,7.7e-4
2019,111,G_5.3.165,1,R2,64.9,18,7.6e-4
2019,411,G_5.2.147,1,R1,425.1,18,0.00114
2019,411,G_5.2.147,1,R2,224,16,0.00142
2019,411,G_5.2.147,1,R3,227.9,16,0.00172
2019,411,G_5.2.117,1,R1,103.7,18,0.00242
2019,411,G_5.2.117,1,R2,195.7,18,0
2019,411,G_5.2.117,1,R3,217,17,0.0015
2019,111,G_5.5.15,1,R1,366.4,14,0.07894
2019,111,G_5.5.15,1,R2,208.9,14,0.0796
2019,111,G_5.5.15,1,R3,624.8,15,0.06529
2019,900,G_5.2.13,1,R1,121.1,16,0.00188
2019,900,G_5.2.13,1,R2,264.3,15,0.0019
2019,900,G_5.2.13,1,R3,317.5,16,0.00103
2019,902,G_5.2.76,1,R1,681.4,15,0.04794
2019,902,G_5.2.76,1,R2,177.2,15,0.04132
2019,902,G_5.2.76,1,R3,422.3,14,0.04157
2019,900,G_5.3.12,1,R1,298.9,19,0.1013
2019,900,G_5.3.12,1,R2,200.3,18,0.09086
2019,900,G_5.3.12,1,R3,131.6,19,0.07432
2019,900,G_5.3.23,1,R1,291.9,16,0.08953
2019,900,G_5.3.23,1,R2,662.4,16,0.10326
2019,900,G_5.3.23,1,R3,377.6,18,0.11105
2019,111,G_5.4.149,1,R1,292.2,21,0.11515
2019,111,G_5.4.149,1,R2,265.4,20,0.04477
2019,111,G_5.4.149,1,R3,469.5,19,0.07725
2019,406,G_5.4.75,1,R1,290.7,17,0.00114
2019,406,G_5.4.75,1,R2,225.5,16,9.2e-4
2019,406,G_5.4.75,1,R3,116.6,18,7.3e-4
2019,111,G_5.4.143,1,R1,463.2,19,0.00841
2019,111,G_5.4.143,1,R2,108.5,18,0.00658
2019,900,G_5.3.8,1,R1,201.4,18,0.07545
2019,902,G_5.6.13,1,R1,301.8,20,0.01169
2019,902,G_5.6.13,1,R2,350.7,21,0.01007
2019,902,G_5.6.13,1,R3,420,20,0.01046
2019,411,G_5.2.160,1,R1,175.6,19,0
2019,111,G_5.5.17,1,R1,80.9,21,0
2019,111,G_5.5.17,1,R2,43.3,22,0
2019,902,G_5.6.74,1,R1,65.6,22,8.2e-4
2019,111,G_5.7.28,1,R1,166.7,16,4.7e-4
2019,111,G_5.7.28,1,R2,323.1,18,3.6e-4
2019,111,G_5.7.28,1,R3,139.1,25,0
2019,111,G_5.7.111,1,R1,67.8,20,0.00306
2019,111,G_5.7.111,1,R2,121.1,20,0.00596
2019,111,G_5.7.97,1,R1,271.5,19,7.4e-4
2019,111,G_5.7.97,1,R2,269,17,1.5e-4
2019,111,G_5.7.97,1,R3,191.8,17,5.3e-4
2019,111,G_5.7.86,1,R1,66.9,24,0.03252
2019,111,G_5.7.86,1,R2,113,21,0.03281
2019,111,G_5.7.86,1,R3,58,18,0.02264
2019,111,G_5.7.70,1,R1,132.6,20,0
2019,111,G_5.7.70,1,R2,85.4,21,0
2019,111,G_5.7.70,1,R3,139.3,19,2.4e-4
2019,902,G_5.9.4,1,R1,143.5,21,9.4e-4
2019,902,G_5.9.4,1,R2,184.8,21,0.00193
2019,902,G_5.9.4,1,R3,132.1,20,0.00198
2019,411,G_5.8.58,1,R1,325.7,15,5.3e-4
2019,411,G_5.8.58,1,R2,195,16,0
2019,411,G_5.8.58,1,R3,284.8,16,0.00163
2019,902,G_5.9.9,1,R1,99.4,19,7e-4
2019,902,G_5.9.9,1,R2,73.5,19,8.2e-4
2019,902,G_5.9.9,1,R3,111,17,7.3e-4
2019,406,G_5.7.142,1,R1,25.6,26,0
2019,406,G_5.7.142,1,R2,20,27,0
2019,902,G_5.6.30,1,R1,585.7,17,0.0555
2019,902,G_5.6.30,1,R2,278,16,0.02342
2019,902,G_5.6.30,1,R3,1145.2,15,0.0399
2019,929,G_5.10.18,1,R1,397.1,19,0.03088
2019,929,G_5.10.18,1,R2,252.5,21,0.01934
2019,929,G_5.10.18,1,R3,396.9,20,0.00375
2019,929,G_5.10.66,1,R1,305.1,12,0.01569
2019,929,G_5.10.66,1,R2,330.2,15,0.02205
2019,929,G_5.10.66,1,R3,377.2,16,0.01781
2019,929,G_5.10.91,1,R1,282.6,18,0.03036
2019,929,G_5.10.91,1,R2,221.5,17,0.02636
2019,929,G_5.10.91,1,R3,264.3,17,0.02552
2019,929,G_5.10.156,1,R1,279.2,14,0.02094
2019,929,G_5.10.156,1,R2,238.1,17,0.03014
2019,929,G_5.10.156,1,R3,194.1,15,0.02149
2019,902,G_5.6.70,1,R1,100.4,19,8.1e-4
2019,902,G_5.6.70,1,R2,78,20,3.3e-4
2019,902,G_5.6.70,1,R3,65,20,4.7e-4
2019,111,G_5.7.71,1,R1,1046.7,17,0.0011
2019,111,G_5.7.75,1,R1,275.3,18,0.06009
2019,111,G_5.7.75,1,R2,659.4,18,0.0664
2019,111,G_5.7.83,1,R1,502.3,16,0.06635
2019,111,G_5.7.83,1,R2,360.3,17,0.06504
2019,111,G_5.7.83,1,R3,326.6,17,0.08395
2019,111,G_5.7.90,1,R1,79.5,18,0
2019,111,G_5.7.90,1,R2,102.5,20,0
2019,111,G_5.7.90,1,R3,95.1,17,0
2019,111,G_5.7.115,1,R1,536.9,17,0.07732
2019,111,G_5.7.115,1,R2,847,15,0.02354
2019,406,G_5.7.146,1,R1,172,20,4.7e-4
2019,406,G_5.7.146,1,R2,253.3,20,0
2019,406,G_5.7.146,1,R3,164.7,19,0.00108
2019,902,G_5.9.11,1,R1,183,21,0.00356
2019,902,G_5.9.11,1,R2,320.5,18,6.8e-4
2019,902,G_5.9.11,1,R3,331.2,19,0.00129
2019,929,G_5.10.158,1,R1,331.5,19,0.00301
2019,929,G_5.10.158,1,R2,205.3,17,0.01634
2019,929,G_5.10.158,1,R3,218.4,19,0.00606
2019,406,G_5.1.75,1,R1,44.3,19,0
2019,406,G_5.1.75,1,R2,81,20,0
2019,406,G_5.1.153,1,R1,445.7,18,0.00302
2019,406,G_5.1.153,1,R2,144.1,21,0.00268
2019,406,G_5.1.153,1,R3,200.7,19,0.00313
2019,411,G_5.1.172,1,R1,186.3,17,0.00256
2019,411,G_5.1.172,1,R2,165,17,0
2019,411,G_5.1.172,1,R3,99,16,0.00143
2019,411,G_5.2.166,1,R1,128.1,15,0.00415
2019,411,G_5.2.166,1,R2,131.9,18,0.00289
2019,411,G_5.2.166,1,R3,105,17,0.00565
2019,411,G_5.2.132,1,R1,120.7,19,0.0093
2019,411,G_5.2.132,1,R2,141.5,17,0.00907
2019,411,G_5.2.132,1,R3,82.6,18,0.00853
2019,900,G_5.3.21,1,R1,777,15,0.00429
2019,900,G_5.3.21,1,R2,352.5,15,0.00406
2019,900,G_5.3.21,1,R3,468.2,16,0.00406
2019,411,G_5.4.16,1,R1,186.6,19,0
2019,411,G_5.4.16,1,R2,434.1,17,0
2019,411,G_5.4.16,1,R3,223.7,17,0
2019,111,G_5.5.95,1,R1,532.7,17,0.00191
2019,111,G_5.5.95,1,R2,876.5,16,0.00343
2019,111,G_5.5.95,1,R3,526.7,17,0.00225
2019,406,G_5.4.54,1,R1,388.6,15,0.06826
2019,406,G_5.4.54,1,R2,788.1,19,0.0661
2019,406,G_5.4.54,1,R3,297.3,17,0.07299
2019,406,G_5.4.32,1,R1,544.3,18,0.00118
2019,406,G_5.4.32,1,R2,223.7,18,0.00105
2019,406,G_5.4.32,1,R3,628.4,18,0.00122
2019,406,G_5.4.83,1,R1,282.8,10,0.00246
2019,406,G_5.4.83,1,R2,193.3,12,0.00193
2019,406,G_5.4.83,1,R3,185.7,14,0.00198
2019,406,G_5.5.142,1,R1,644.9,17,0.00211
2019,406,G_5.5.142,1,R2,505.9,16,8.2e-4
2019,406,G_5.5.142,1,R3,815,15,0
2019,902,G_5.6.55,1,R1,143.5,18,0.00157
2019,902,G_5.6.55,1,R2,149.5,20,0.00127
2019,902,G_5.6.55,1,R3,105.5,20,0.0012
2019,406,G_5.4.66,1,R1,254.4,19,0.05473
2019,406,G_5.4.66,1,R2,74.6,17,0.04022
2019,406,G_5.4.66,1,R3,240.3,18,0.03438
2019,902,G_5.6.11,1,R1,730.6,20,0.04101
2019,902,G_5.6.11,1,R2,654.7,20,0.03898
2019,902,G_5.6.11,1,R3,534.1,21,0.0503
2019,406,G_5.7.139,1,R1,555,18,0.00421
2019,406,G_5.7.139,1,R2,491.6,17,0.00336
2019,406,G_5.7.139,1,R3,500.9,18,0.00383
2019,929,G_5.10.114,1,R1,96.5,18,0.02377
2019,929,G_5.10.114,1,R2,261.8,19,9.9e-4
2019,929,G_5.10.114,1,R3,191.1,19,9.6e-4
2019,411,G_5.8.89,1,R1,191.1,16,0.0025
2019,411,G_5.8.89,1,R2,198.9,17,0.00254
2019,411,G_5.8.89,1,R3,228,16,0.002
2019,411,G_5.8.96,1,R1,963.2,20,0.01789
2019,411,G_5.8.96,1,R2,326.1,18,0.01928
2019,411,G_5.8.96,1,R3,829.2,18,0.01652
2019,900,G_5.9.147,1,R1,703.2,19,0.01278
2019,900,G_5.9.147,1,R2,493.7,19,0.01249
2019,900,G_5.9.147,1,R3,604.5,18,0.02623
2019,406,G_5.4.100,1,R1,158.2,19,4.2e-4
2019,406,G_5.4.100,1,R2,141.9,19,8.7e-4
2019,929,G_5.10.99,1,R1,169,12,0.03566
2019,929,G_5.10.99,1,R2,450,14,0.0338
2019,929,G_5.10.99,1,R3,163,11,0.03902
2019,406,G_5.4.113,1,R1,303.2,21,0.00281
2019,406,G_5.4.113,1,R2,226.8,19,0.00379
2019,406,G_5.4.113,1,R3,190.9,20,0.00366
2019,406,G_5.1.111,1,R1,261.2,16,0.09089
2019,406,G_5.1.111,1,R2,323.4,18,0.08335
2019,406,G_5.1.111,1,R3,374.9,17,0.06308
2019,411,G_5.6.138,1,R1,658.7,18,0.02247
2019,411,G_5.6.138,1,R2,444.6,16,0.02485
2019,411,G_5.6.138,1,R3,374.9,20,0.02219
2019,929,G_5.10.128,1,R1,129.1,19,0.00587
2019,929,G_5.10.128,1,R2,107.4,20,0.01522
2019,411,G_5.6.142,1,R1,408.8,18,0.00998
2019,411,G_5.6.142,1,R2,557.6,18,0.00812
2019,411,G_5.6.142,1,R3,492.1,19,0.00552
2019,411,G_5.6.156,1,R1,495.2,16,0
2019,411,G_5.6.156,1,R2,256.3,16,0
2019,411,G_5.6.156,1,R3,594.2,17,0
2019,411,G_5.6.134,1,R1,382.3,16,0.00388
2019,411,G_5.6.134,1,R2,172.2,20,0.00285
2019,411,G_5.6.134,1,R3,246.8,18,0.00156
2019,929,G_5.10.106,1,R1,417.6,16,0.02825
2019,929,G_5.10.106,1,R2,277.8,15,0.0127
2019,929,G_5.10.106,1,R3,332.7,14,0.04114
2019,929,G_5.10.104,1,R1,303.4,17,0.0246
2019,929,G_5.10.104,1,R2,166.2,16,0.016
2019,929,G_5.10.104,1,R3,300.7,18,0.01709
2019,929,G_5.10.88,1,R1,275.8,19,0.02488
2019,929,G_5.10.88,1,R2,167.6,17,0.00211
2019,902,G_5.6.55,1,R1,532,10,0.00157
2019,902,G_5.6.55,1,R2,1094.9,14,0.00127
2019,902,G_5.6.55,1,R3,467.2,16,0.0012
2019,929,G_5.10.136,1,R1,486.9,18,0.03172
2019,929,G_5.10.136,1,R2,473.3,18,0.02292
2019,929,G_5.10.136,1,R3,458.5,17,0.01909
2019,929,G_5.10.173,1,R1,225.5,18,0.0133
2019,929,G_5.10.173,1,R2,335.1,18,0.02151
2019,929,G_5.10.173,1,R3,200.2,17,0.02446
2019,929,G_5.10.84,1,R1,346.2,17,0.05439
2019,929,G_5.10.84,1,R2,710.2,15,0.07152
2019,929,G_5.10.84,1,R3,611.1,16,0.08303
2019,929,G_5.10.108,1,R1,247.6,12,0.01154
2019,929,G_5.10.108,1,R2,309.2,14,0.01832
2019,929,G_5.10.108,1,R3,216.4,18,0.00867
2019,929,G_5.10.86,1,R1,535.5,15,0.01584
2019,929,G_5.10.86,1,R2,394.1,16,0.02032
2019,929,G_5.10.86,1,R3,886.2,15,0.02947
2019,900,G_5.9.106,1,R1,90.4,17,0.00424
2019,900,G_5.9.106,1,R2,196,16,0.00581
2019,900,G_5.9.106,1,R3,99.6,17,0.00612
2019,411,G_5.6.143,1,R1,535.5,18,6.9e-4
2019,411,G_5.6.143,1,R2,516.2,19,0.0045
2019,411,G_5.6.143,1,R3,543.4,18,0.00495
2019,111,G_5.3.168,1,R1,29.2,24,0
2019,111,G_5.3.168,1,R2,19.1,23,1.6e-4
2019,900,G_5.9.123,1,R1,349.1,18,0.0016
2019,900,G_5.9.123,1,R2,294.4,16,0.00115
2019,900,G_5.9.123,1,R3,154,20,0.00116
2019,900,G_5.9.112,1,R1,311.8,16,0.0016
2019,900,G_5.9.112,1,R2,378.2,17,9.5e-4
2019,900,G_5.9.112,1,R3,248.4,16,0.00181
2019,900,G_5.9.120,1,R1,334,20,0.00189
2019,900,G_5.9.120,1,R2,123.7,19,7.8e-4
2019,900,G_5.9.120,1,R3,146.8,20,3.5e-4
2019,929,G_5.10.79,1,R1,264.4,21,0.04823
2019,929,G_5.10.79,1,R2,145.8,18,0.04351
2019,406,G_5.1.160,1,R1,1588.1,16,0.06682
2019,406,G_5.1.160,1,R2,604.2,15,0.07754
2019,406,G_5.1.160,1,R3,464,15,0.06928
2019,406,G_5.1.149,1,R1,123.9,17,0.00124
2019,406,G_5.1.149,1,R2,55.2,17,5.5e-4
2019,406,G_5.1.149,1,R3,57.2,17,6.6e-4
2019,406,G_5.1.138,1,R1,141.4,17,0
2019,406,G_5.1.138,1,R2,189.8,17,3.5e-4
2019,406,G_5.1.140,1,R1,327.9,21,6.6e-4
2019,406,G_5.1.140,1,R2,115.9,18,7.9e-4
2019,406,G_5.1.63,1,R1,252.1,17,5.4e-4
2019,406,G_5.1.63,1,R2,335.7,19,0.0011
2019,406,G_5.1.63,1,R3,203.7,16,0.00253
2019,406,G_5.1.125,1,R1,647.3,18,0.00314
2019,406,G_5.1.125,1,R2,729.3,17,0.00205
2019,406,G_5.1.125,1,R3,583.6,18,0.00317
2019,900,G_5.3.3,1,R1,261,18,0.00256
2019,900,G_5.3.3,1,R2,259.2,18,0.00234
2019,900,G_5.3.3,1,R3,229.2,18,0.00256
2019,406,G_5.1.133,1,R1,309.4,22,0.00625
2019,406,G_5.1.133,1,R2,294.2,21,0.007
2019,900,G_5.3.6,1,R1,119,20,0.00192
2019,900,G_5.3.6,1,R2,94.9,20,0.00149
2019,900,G_5.3.6,1,R3,154.5,20,0.00184
2019,406,G_5.1.137,1,R1,229.9,18,0.00537
2019,406,G_5.1.137,1,R2,263.5,18,0.00538
2019,406,G_5.1.137,1,R3,320.8,18,0.0044
2019,411,G_5.2.112,1,R1,195.6,20,7.8e-4
2019,411,G_5.2.112,1,R2,48.1,20,3.8e-4
2019,411,G_5.2.112,1,R3,102.3,19,0
2019,900,G_5.2.18,1,R1,175.3,23,0.00358
2019,900,G_5.2.18,1,R2,148.8,22,0.00191
2019,900,G_5.2.18,1,R3,154.9,22,0.00354
2019,912,G_5.3.88,1,R1,590,18,0.00631
2019,912,G_5.3.88,1,R2,756.1,19,0.00198
2019,912,G_5.3.88,1,R3,661.6,18,0.00239
2019,912,G_5.3.82,1,R1,115.2,19,0.00241
2019,912,G_5.3.82,1,R2,217.1,19,0.00106
2019,900,G_5.3.26,1,R1,735.3,19,0.00337
2019,900,G_5.3.26,1,R2,513.2,20,0.00633
2019,900,G_5.3.26,1,R3,627.3,19,0.00991
2019,411,G_5.2.118,1,R1,468.8,17,5.9e-4
2019,411,G_5.2.118,1,R2,302.4,17,0.00109
2019,411,G_5.2.118,1,R3,652.5,17,0
2019,406,G_5.1.135,1,R1,423,19,0.00635
2019,900,G_5.2.16,1,R1,370.7,17,0.00118
2019,900,G_5.2.16,1,R2,135.3,17,0.00367
2019,900,G_5.2.16,1,R3,312.7,16,0.00153
2019,411,G_5.2.122,1,R1,638.7,20,0.02114
2019,411,G_5.2.122,1,R2,194.1,20,0.00926
2019,406,G_5.1.145,1,R1,249.2,19,0.0032
2019,406,G_5.1.145,1,R2,287.3,18,0.00428
2019,406,G_5.1.145,1,R3,125.7,18,0.00366
2019,900,G_5.2.7,1,R1,237.6,18,6.1e-4
2019,900,G_5.2.7,1,R2,247.6,19,4.2e-4
2019,900,G_5.2.7,1,R3,203.3,19,0.00213
2019,411,G_5.2.106,1,R1,132.4,20,0
2019,411,G_5.2.106,1,R2,62.1,21,5.8e-4
2019,411,G_5.2.106,1,R3,67.8,16,3.6e-4
2019,900,G_5.2.17,1,R1,297.6,21,0.00147
2019,900,G_5.2.17,1,R2,247.2,20,0.00233
2019,900,G_5.2.17,1,R3,109.4,21,0.00215
2019,411,G_5.2.156,1,R1,202.5,21,0
2019,411,G_5.2.156,1,R2,399.9,19,0.0051
2019,411,G_5.2.156,1,R3,230.1,19,0.00466
2019,411,G_5.2.150,1,R1,582.3,20,0.00693
2019,411,G_5.2.150,1,R2,509.3,18,0.00887
2019,411,G_5.2.150,1,R3,624.8,18,0.00493
2019,411,G_5.2.125,1,R1,375.2,19,0.08288
2019,411,G_5.2.125,1,R2,308.8,18,0.1186
2019,411,G_5.2.125,1,R3,772.4,18,0.08487
2019,411,G_5.2.169,1,R1,851.4,17,0.01246
2019,411,G_5.2.169,1,R2,872.2,19,0.01042
2019,411,G_5.2.169,1,R3,583.6,18,0.00752
2019,411,G_5.2.131,1,R1,494.1,18,0.00277
2019,411,G_5.2.131,1,R2,863.6,18,0.00587
2019,411,G_5.2.131,1,R3,418.2,17,0.0054
2019,912,G_5.3.113,1,R1,612.3,17,0.06475
2019,912,G_5.3.113,1,R2,700.4,16,0.06861
2019,912,G_5.3.113,1,R3,294.8,17,0.0668
2019,912,G_5.3.61,1,R1,344.2,18,0.00151
2019,912,G_5.3.61,1,R2,293.1,19,0.00125
2019,912,G_5.3.61,1,R3,293.3,19,0.002
2019,912,G_5.3.118,1,R1,330.8,18,7.3e-4
2019,912,G_5.3.118,1,R2,229.9,19,0.0015
2019,912,G_5.3.118,1,R3,255.1,19,0.00121
2019,900,G_5.3.5,1,R1,449.7,16,0.09815
2019,900,G_5.3.5,1,R2,665.1,18,0.08475
2019,900,G_5.3.5,1,R3,636.2,20,0.10385
2019,929,G_5.10.168,1,R1,204,14,0.04794
2019,929,G_5.10.168,1,R2,79.3,18,0.00127
2019,929,G_5.10.130,1,R1,279.3,20,0.01907
2019,929,G_5.10.130,1,R2,306.7,23,0.01396
2019,929,G_5.10.130,1,R3,495.3,20,0.0263
2019,929,G_5.10.89,1,R1,188,17,0.01166
2019,929,G_5.10.89,1,R2,326.4,18,0.00992
2019,912,G_5.3.110,1,R1,541.6,17,0.01773
2019,912,G_5.3.110,1,R2,477.8,15,0.01732
2019,912,G_5.3.110,1,R3,213.5,16,0.01843
2019,912,G_5.3.90,1,R1,384.7,18,0.00161
2019,912,G_5.3.90,1,R2,232.4,20,0.00253
2019,912,G_5.3.90,1,R3,187,18,0.00324
2019,912,G_5.3.49,1,R1,410.6,17,0.01757
2019,912,G_5.3.49,1,R2,630.7,17,0.01546
2019,912,G_5.3.49,1,R3,196.2,18,0.01006
2019,900,G_5.9.146,1,R1,333.2,21,0.00422
2019,900,G_5.9.146,1,R2,522.7,21,0.00546
2019,900,G_5.9.146,1,R3,312.6,21,0.00721
2019,929,G_5.10.96,1,R1,75.3,20,0.02945
2019,929,G_5.10.96,1,R2,82.3,19,0.03589
2019,900,G_5.9.114,1,R1,223.3,18,9.4e-4
2019,900,G_5.9.114,1,R2,267.2,17,7.5e-4
2019,900,G_5.9.114,1,R3,427.4,19,0.00113
2019,929,G_5.10.92,1,R1,261.8,20,0.03118
2019,929,G_5.10.92,1,R2,454.4,18,0.04028
2019,929,G_5.10.92,1,R3,311.3,18,0.02436
2019,929,G_5.10.103,1,R1,303.2,19,0.03839
2019,929,G_5.10.103,1,R2,253.7,18,0.03284
2019,929,G_5.10.103,1,R3,186.4,18,0.01734
2019,411,G_5.6.127,1,R1,606.6,21,0.00181
2019,411,G_5.6.127,1,R2,1047.6,19,0.04682
2019,411,G_5.6.127,1,R3,419.6,18,0.04086
2019,411,G_5.6.168,1,R1,999.9,19,0.00752
2019,411,G_5.6.168,1,R2,731.7,20,0.02225
2019,411,G_5.6.168,1,R3,523.7,20,0.01421
2019,411,G_5.6.158,1,R1,810.6,19,0.07694
2019,411,G_5.6.158,1,R2,411.2,20,0.07071
2019,411,G_5.6.158,1,R3,873.3,18,0.08325
2019,411,G_5.6.144,1,R1,633.3,17,0.00502
2019,411,G_5.6.144,1,R2,833.5,17,0.00392
2019,411,G_5.6.144,1,R3,642.1,19,0.00212
2019,411,G_5.6.104,1,R1,369.6,19,0.00698
2019,411,G_5.6.104,1,R2,506.3,18,0.00716
2019,411,G_5.6.104,1,R3,441.6,19,0.00708
2019,411,G_5.6.110,1,R1,696.6,16,0.05843
2019,411,G_5.6.110,1,R2,614.8,18,0.0329
2019,411,G_5.6.110,1,R3,1698.6,18,0.04875
2019,411,G_5.6.119,1,R1,438.9,19,0.08271
2019,411,G_5.6.119,1,R2,864.7,20,0.09052
2019,411,G_5.6.119,1,R3,380.9,19,0.09683
2019,111,G_5.7.109,1,R1,760,16,0.06048
2019,111,G_5.7.109,1,R2,817.5,18,0.08091
2019,111,G_5.7.109,1,R3,441.7,16,0.02588
2019,111,G_5.7.78,1,R1,177.3,18,0.00153
2019,111,G_5.7.78,1,R2,186.7,20,7.3e-4
2019,111,G_5.7.76,1,R1,38.5,17,0.00159
2019,111,G_5.7.76,1,R2,38.3,15,0.00124
2019,411,G_5.8.72,1,R1,266,20,0.00742
2019,411,G_5.8.72,1,R2,178.6,19,0.00536
2019,406,G_5.8.158,1,R1,231.4,19,0.00255
2019,406,G_5.8.158,1,R2,155.6,19,0.00122
2019,406,G_5.8.158,1,R3,47,18,0.00193
2019,411,G_5.6.120,1,R1,287.5,20,0.02472
2019,411,G_5.6.120,1,R2,254.3,20,0.02704
2019,411,G_5.6.115,1,R1,203.6,18,0.00123
2019,411,G_5.6.115,1,R2,419.2,20,5.7e-4
2019,411,G_5.6.115,1,R3,202.6,20,0
2019,406,G_5.5.162,1,R1,255.7,19,6.5e-4
2019,406,G_5.5.162,1,R2,158.6,21,0.00133
2019,406,G_5.5.162,1,R3,168.1,21,5.2e-4
2019,411,G_5.8.92,1,R1,75.8,21,0.0056
2019,411,G_5.8.92,1,R2,86.7,21,0.00382
2019,411,G_5.8.92,1,R3,65.2,22,0.0042
2019,411,G_5.8.82,1,R1,203.7,18,8.5e-4
2019,411,G_5.8.82,1,R2,247.6,19,6.4e-4
2019,411,G_5.8.82,1,R3,310.1,18,0.00141
2019,411,G_5.8.85,1,R1,253,18,0.00185
2019,411,G_5.8.85,1,R2,357,17,9e-4
2019,411,G_5.8.85,1,R3,361.9,18,0.04627
2019,411,G_5.8.87,1,R1,42.7,21,0.00107
2019,411,G_5.8.83,1,R1,221.4,18,0.0235
2019,411,G_5.8.83,1,R2,246.1,21,0.01607
2019,411,G_5.8.83,1,R3,271.9,18,0.02251
2019,411,G_5.8.150,1,R1,222.6,21,0.02363
2019,411,G_5.8.150,1,R2,189.1,23,0.02233
2019,411,G_5.8.150,1,R3,253.4,22,0.02397
2019,411,G_5.8.80,1,R1,153.1,18,0.0035
2019,411,G_5.8.80,1,R2,201.5,16,0.00653
2019,411,G_5.8.80,1,R3,187.1,18,0.00463
2019,406,G_5.4.72,1,R1,297.8,19,0.05825
2019,406,G_5.4.72,1,R2,518.7,18,0.06655
2019,406,G_5.4.72,1,R3,219.7,19,0.06751
2019,406,G_5.4.80,1,R1,139.3,18,2.4e-4
2019,406,G_5.4.80,1,R2,222,18,6.4e-4
2019,406,G_5.4.80,1,R3,230.1,19,0.00168
2019,406,G_5.4.86,1,R1,327.8,18,7.9e-4
2019,406,G_5.4.86,1,R2,200.3,17,2.8e-4
2019,406,G_5.4.86,1,R3,292.2,17,0
2019,406,G_5.4.63,1,R1,83.8,20,8.4e-4
2019,406,G_5.4.63,1,R2,207.4,20,9.4e-4
