season,family,gid,plant,replicated,B_width,soluble_solids,S_dry
2020,jardin,G_Assyl.Kara,1,R1,1.3,16,0.06146
2020,jardin,G_Assyl.Kara,1,R1,1.21,16,0.06146
2020,jardin,G_Assyl.Kara,1,R1,1.24,16,0.06146
2020,jardin,G_Assyl.Kara,1,R2,1.07,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R2,1.05,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R2,1,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R2,1.02,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R2,1.18,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R2,1.12,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R2,1.04,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R2,0.96,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R3,1.19,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.23,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.17,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.26,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.22,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.15,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.2,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.24,18,0.06074
2020,jardin,G_Assyl.Kara,1,R3,1.21,18,0.06074
2020,jardin,G_Assyl.Kara,2,R1,1.19,14,0.05949
2020,jardin,G_Assyl.Kara,2,R1,1.17,14,0.05949
2020,jardin,G_Assyl.Kara,2,R1,1.34,14,0.05949
2020,jardin,G_Assyl.Kara,2,R1,1.09,14,0.05949
2020,jardin,G_Assyl.Kara,2,R1,1.01,14,0.05949
2020,jardin,G_Assyl.Kara,2,R1,1.08,14,0.05949
2020,jardin,G_Assyl.Kara,2,R1,1.23,14,0.05949
2020,jardin,G_Assyl.Kara,2,R1,1.15,14,0.05949
2020,jardin,G_Assyl.Kara,2,R2,1.17,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R2,1.27,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R2,1.1,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R2,1.15,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R2,1.05,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R2,1.01,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R2,0.96,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R3,1.13,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,2,R3,1.09,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,2,R3,1.16,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,2,R3,1.35,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,2,R3,0.98,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,2,R3,1.23,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,2,R3,1.24,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,2,R3,1.26,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,3,R1,1.24,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.17,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.14,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,0.97,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.31,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.27,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.15,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.4,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.26,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R1,1.25,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R2,1.24,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.25,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.11,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.2,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.21,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.22,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.16,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.01,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.26,12,0.05266
2020,jardin,G_Assyl.Kara,3,R2,1.19,12,0.05266
2020,jardin,G_Assyl.Kara,3,R3,1.29,12,0.06466999999999999
2020,jardin,G_Assyl.Kara,3,R3,1.4,12,0.06466999999999999
2020,jardin,G_Assyl.Kara,3,R3,1.25,12,0.06466999999999999
2020,jardin,G_Assyl.Kara,3,R3,1.27,12,0.06466999999999999
2020,jardin,G_Assyl.Kara,3,R3,1.19,12,0.06466999999999999
2020,jardin,G_Assyl.Kara,3,R3,1.24,12,0.06466999999999999
2020,jardin,G_Assyl.Kara,3,R3,1.28,12,0.06466999999999999
2020,jardin,G_Assyl.Kara,3,R3,1.3,12,0.06466999999999999
2020,jardin,G_Autumn.Royal,1,R1,1.61,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,2.12,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,2.03,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,2.17,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,1.91,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,2.24,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,1.93,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,2.15,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,2.02,17,0.00962
2020,jardin,G_Autumn.Royal,1,R1,2.25,17,0.00962
2020,jardin,G_Autumn.Royal,1,R2,1.96,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,2.07,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,2.02,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,2.34,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,1.97,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,2.04,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,1.89,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,1.76,16,0.0119
2020,jardin,G_Autumn.Royal,1,R2,2.11,16,0.0119
2020,jardin,G_Autumn.Royal,1,R3,1.93,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,1.96,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,2.05,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,2.29,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,2.17,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,2,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,1.99,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,2.12,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,2.31,19,0.0142
2020,jardin,G_Autumn.Royal,1,R3,1.83,19,0.0142
2020,jardin,G_Autumn.Royal,2,R1,1.03,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R1,0.99,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R1,1.2,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R1,1.16,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R1,1.02,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R1,1.13,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R1,1.26,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R2,1.28,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.24,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.23,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.08,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.25,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.07,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.06,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.16,21,0.03134
2020,jardin,G_Autumn.Royal,2,R2,1.04,21,0.03134
2020,jardin,G_Autumn.Royal,2,R3,1.22,22,0.03293
2020,jardin,G_Autumn.Royal,2,R3,1.2,22,0.03293
2020,jardin,G_Autumn.Royal,2,R3,1.06,22,0.03293
2020,jardin,G_Autumn.Royal,2,R3,1.16,22,0.03293
2020,jardin,G_Autumn.Royal,2,R3,1.24,22,0.03293
2020,jardin,G_Autumn.Royal,2,R3,1.13,22,0.03293
2020,jardin,G_Autumn.Royal,2,R3,1.02,22,0.03293
2020,jardin,G_Autumn.Royal,2,R3,1.08,22,0.03293
2020,jardin,G_Autumn.Royal,3,R1,1.65,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.59,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.44,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.67,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.76,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.51,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.62,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.4,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R1,1.53,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R2,1.85,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.73,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.6,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.7,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.41,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.68,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.66,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.74,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R2,1.65,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.78,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.75,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.62,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.72,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.67,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.63,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.73,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,2.02,16,0.006040000000000001
2020,jardin,G_Autumn.Royal,3,R3,1.45,16,0.006040000000000001
2020,jardin,G_Autumn.Seedless,1,R1,1.69,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.67,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.7,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.61,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.68,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.63,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.66,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.79,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.73,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R1,1.72,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R2,1.59,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.57,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.47,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.54,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.68,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.44,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.5,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.52,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R2,1.6,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R3,1.52,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.57,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.56,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.58,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.54,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.55,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.61,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.6,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,1.44,17,0.0066900000000000015
2020,jardin,G_Autumn.Seedless,1,R3,0.46,17,0.0066900000000000015
2020,jardin,G_Beauty,1,R1,1.34,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R1,1.26,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R1,1.17,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R1,1.44,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R1,1.13,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R1,1.3,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R1,1.18,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R1,1.35,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R2,1.29,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R2,1.34,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R2,1.28,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R2,1.36,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R2,1.38,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R2,1.3,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R2,1.39,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R2,1.23,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R3,1.19,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.14,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.25,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.34,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.27,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.23,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.5,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.39,19,7.399999999999962e-4
2020,jardin,G_Beauty,1,R3,1.28,19,7.399999999999962e-4
2020,jardin,G_Beauty,2,R1,1.32,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.16,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.23,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.03,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.27,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.41,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.26,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.37,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R1,1.31,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R2,1.4,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.37,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.41,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.25,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.24,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.21,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.29,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.46,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R2,1.36,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R3,1.26,19,0.0020600000000000037
2020,jardin,G_Beauty,2,R3,1.14,19,0.0020600000000000037
2020,jardin,G_Beauty,2,R3,1.23,19,0.0020600000000000037
2020,jardin,G_Beauty,2,R3,1.35,19,0.0020600000000000037
2020,jardin,G_Beauty,2,R3,1.22,19,0.0020600000000000037
2020,jardin,G_Beauty,2,R3,1.16,19,0.0020600000000000037
2020,jardin,G_Beauty,2,R3,1.05,19,0.0020600000000000037
2020,jardin,G_Beauty,3,R1,1.18,21,0.001
2020,jardin,G_Beauty,3,R1,1.07,21,0.001
2020,jardin,G_Beauty,3,R1,1.09,21,0.001
2020,jardin,G_Beauty,3,R1,1.1,21,0.001
2020,jardin,G_Beauty,3,R1,1.25,21,0.001
2020,jardin,G_Beauty,3,R1,1.26,21,0.001
2020,jardin,G_Beauty,3,R1,1.11,21,0.001
2020,jardin,G_Beauty,3,R1,1.31,21,0.001
2020,jardin,G_Beauty,3,R1,1.22,21,0.001
2020,jardin,G_Beauty,3,R2,1.37,24,0.0022
2020,jardin,G_Beauty,3,R2,1.29,24,0.0022
2020,jardin,G_Beauty,3,R2,1.09,24,0.0022
2020,jardin,G_Beauty,3,R2,1.31,24,0.0022
2020,jardin,G_Beauty,3,R2,1.12,24,0.0022
2020,jardin,G_Beauty,3,R2,1.18,24,0.0022
2020,jardin,G_Beauty,3,R2,1.17,24,0.0022
2020,jardin,G_Beauty,3,R2,1.25,24,0.0022
2020,jardin,G_Beauty,3,R2,1.34,24,0.0022
2020,jardin,G_Beauty,3,R3,1.11,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.09,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.3,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.24,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.32,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.21,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.25,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.33,20,0.0011700000000000016
2020,jardin,G_Beauty,3,R3,1.26,20,0.0011700000000000016
2020,jardin,G_Big.Red,1,R1,1.57,16,0.01676
2020,jardin,G_Big.Red,1,R1,2.08,16,0.01676
2020,jardin,G_Big.Red,1,R1,1.66,16,0.01676
2020,jardin,G_Big.Red,1,R1,2,16,0.01676
2020,jardin,G_Big.Red,1,R1,2.17,16,0.01676
2020,jardin,G_Big.Red,1,R1,2.23,16,0.01676
2020,jardin,G_Big.Red,1,R1,1.92,16,0.01676
2020,jardin,G_Big.Red,1,R1,1.82,16,0.01676
2020,jardin,G_Big.Red,1,R1,1.83,16,0.01676
2020,jardin,G_Big.Red,1,R1,2.04,16,0.01676
2020,jardin,G_Big.Red,1,R2,1.91,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,1.47,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,1.84,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,1.82,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,2.09,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,2.02,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,1.95,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,2,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R2,2.11,17,0.012030000000000002
2020,jardin,G_Big.Red,1,R3,1.94,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,2.12,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,1.92,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,1.86,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,1.89,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,2.03,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,1.97,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,1.98,16,0.007949999999999995
2020,jardin,G_Big.Red,1,R3,1.91,16,0.007949999999999995
2020,jardin,G_Big.Red,2,R1,1.83,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R1,1.73,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R1,1.86,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R1,1.81,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R1,1.8,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R1,1.98,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R1,1.87,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R1,1.76,16,0.015460000000000002
2020,jardin,G_Big.Red,2,R2,2.07,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R2,1.7,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R2,1.74,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R2,2,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R2,1.85,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R2,1.95,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R2,1.94,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R2,1.98,15,0.014879999999999996
2020,jardin,G_Big.Red,2,R3,1.96,15,0.01971
2020,jardin,G_Big.Red,2,R3,2.06,15,0.01971
2020,jardin,G_Big.Red,2,R3,1.85,15,0.01971
2020,jardin,G_Big.Red,2,R3,1.9,15,0.01971
2020,jardin,G_Big.Red,2,R3,1.88,15,0.01971
2020,jardin,G_Big.Red,2,R3,2.01,15,0.01971
2020,jardin,G_Big.Red,2,R3,1.93,15,0.01971
2020,jardin,G_Big.Red,2,R3,1.92,15,0.01971
2020,jardin,G_Big.Red,2,R3,2.18,15,0.01971
2020,jardin,G_Big.Red,3,R1,1.81,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R1,2.01,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R1,1.84,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R1,1.8,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R1,1.76,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R1,1.98,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R1,1.83,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R1,1.86,17,0.007789999999999997
2020,jardin,G_Big.Red,3,R2,1.87,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,2.13,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,1.81,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,1.95,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,1.79,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,1.73,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,1.65,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,1.71,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R2,1.96,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R3,1.46,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.5,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.68,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.54,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.75,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.34,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.36,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.49,14,0.007980000000000004
2020,jardin,G_Big.Red,3,R3,1.39,14,0.007980000000000004
2020,jardin,G_Black,1,R1,1.57,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.37,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.48,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.32,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.42,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.45,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.49,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.34,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.36,16,0.008600000000000002
2020,jardin,G_Black,1,R1,1.4,16,0.008600000000000002
2020,jardin,G_Black,1,R2,1.37,16,0.012
2020,jardin,G_Black,1,R2,1.27,16,0.012
2020,jardin,G_Black,1,R2,1.33,16,0.012
2020,jardin,G_Black,1,R2,1.23,16,0.012
2020,jardin,G_Black,1,R2,1.43,16,0.012
2020,jardin,G_Black,1,R2,1.46,16,0.012
2020,jardin,G_Black,1,R2,1.36,16,0.012
2020,jardin,G_Black,1,R2,1.3,16,0.012
2020,jardin,G_Black,1,R2,1.42,16,0.012
2020,jardin,G_Black,1,R3,1.48,16,0.0061699999999999975
2020,jardin,G_Black,1,R3,1.35,16,0.0061699999999999975
2020,jardin,G_Black,1,R3,1.5,16,0.0061699999999999975
2020,jardin,G_Black,1,R3,1.32,16,0.0061699999999999975
2020,jardin,G_Black,1,R3,1.34,16,0.0061699999999999975
2020,jardin,G_Black,1,R3,1.42,16,0.0061699999999999975
2020,jardin,G_Black,1,R3,1.41,16,0.0061699999999999975
2020,jardin,G_Black,1,R3,1.27,16,0.0061699999999999975
2020,jardin,G_Blush,1,R1,1.65,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.42,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.66,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.46,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.55,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.31,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.48,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.28,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.5,13,0.028580000000000005
2020,jardin,G_Blush,1,R1,1.54,13,0.028580000000000005
2020,jardin,G_Blush,1,R2,1.71,17,0.02481
2020,jardin,G_Blush,1,R2,1.35,17,0.02481
2020,jardin,G_Blush,1,R2,1.7,17,0.02481
2020,jardin,G_Blush,1,R2,1.75,17,0.02481
2020,jardin,G_Blush,1,R2,1.5,17,0.02481
2020,jardin,G_Blush,1,R2,1.69,17,0.02481
2020,jardin,G_Blush,1,R2,1.57,17,0.02481
2020,jardin,G_Blush,1,R2,1.44,17,0.02481
2020,jardin,G_Blush,1,R2,1.74,17,0.02481
2020,jardin,G_Blush,1,R2,1.64,17,0.02481
2020,jardin,G_Blush,1,R3,1.41,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.61,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.45,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.47,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.64,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.34,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.48,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.6,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.53,15,0.024950000000000007
2020,jardin,G_Blush,1,R3,1.57,15,0.024950000000000007
2020,jardin,G_Blush,2,R1,1.41,15,0.02431
2020,jardin,G_Blush,2,R1,1.47,15,0.02431
2020,jardin,G_Blush,2,R1,1.59,15,0.02431
2020,jardin,G_Blush,2,R1,1.43,15,0.02431
2020,jardin,G_Blush,2,R1,1.29,15,0.02431
2020,jardin,G_Blush,2,R1,1.61,15,0.02431
2020,jardin,G_Blush,2,R1,1.48,15,0.02431
2020,jardin,G_Blush,2,R1,1.57,15,0.02431
2020,jardin,G_Blush,2,R2,1.39,15,0.020679999999999997
2020,jardin,G_Blush,2,R2,1.47,15,0.020679999999999997
