season,family,gid,plant,replicated,P_cluster_weight,soluble_solids
2020,jardin,G_Ilusion,1,R1,222,17
2020,jardin,G_Ilusion,2,R1,211,19
2020,jardin,G_Ilusion,3,R1,90,18
2020,jardin,G_Ilusion,3,R2,98,20
2020,jardin,G_Centennial,1,R1,438,18
2020,jardin,G_Centennial,1,R2,333,18
2020,jardin,G_Centennial,1,R3,170,16
2020,jardin,G_Centennial,2,R1,160,19
2020,jardin,G_Centennial,3,R1,244,18
2020,jardin,G_AG.Isioum,1,R1,271,16
2020,jardin,G_AG.Isioum,1,R2,211,16
2020,jardin,G_AG.Isioum,1,R3,221,16
2020,jardin,G_Big.Red,1,R1,285.5,16
2020,jardin,G_Big.Red,1,R2,246.8,17
2020,jardin,G_Big.Red,2,R1,278,16
2020,jardin,G_Big.Red,2,R2,980.3,15
2020,jardin,G_Big.Red,3,R1,437.5,17
2020,jardin,G_Big.Red,3,R2,155.9,16
2020,jardin,G_Superior,1,R1,345.6,20
2020,jardin,G_Superior,1,R2,186.6,18
2020,jardin,G_Chirai.Obak,1,R1,771,16
2020,jardin,G_Chirai.Obak,1,R2,246,15
2020,jardin,G_Chirai.Obak,2,R1,1045,16
2020,jardin,G_Chirai.Obak,2,R2,676,12
2020,jardin,G_Chirai.Obak,3,R1,652,14
2020,jardin,G_Dawn,1,R1,301,16
2020,jardin,G_Dawn,1,R2,434,19
2020,jardin,G_Dawn,1,R3,343,16
2020,jardin,G_Dawn,2,R1,341,16
2020,jardin,G_Dawn,2,R2,184,17
2020,jardin,G_Dawn,2,R3,138,16
2020,jardin,G_Chaselas.Musque,1,R1,234,17
2020,jardin,G_Chaselas.Musque,1,R2,272,17
2020,jardin,G_Chaselas.Musque,1,R3,301,18
2020,jardin,G_Chaselas.Musque,2,R1,155,17
2020,jardin,G_Chaselas.Musque,2,R2,385,16
2020,jardin,G_Chaselas.Musque,2,R3,171,17
2020,jardin,G_Chaselas.Musque,3,R1,333,17
2020,jardin,G_Chaselas.Musque,3,R2,308,18
2020,jardin,G_Queen,1,R1,647.5,19
2020,jardin,G_Queen,1,R2,333.3,19
2020,jardin,G_Queen,2,R1,303,16
2020,jardin,G_Queen,2,R2,390.2,15
2020,jardin,G_Queen,2,R3,254.6,15
2020,jardin,G_Queen,3,R1,587.2,12
2020,jardin,G_Queen,3,R2,432.1,13
2020,jardin,G_Queen,3,R3,506.9,11
2020,jardin,G_Pervenetz,1,R1,90,16
2020,jardin,G_Pervenetz,1,R2,130,18
2020,jardin,G_Pervenetz,1,R3,100,17
2020,jardin,G_Pervenetz,2,R1,391,19
2020,jardin,G_Pervenetz,2,R2,193,20
2020,jardin,G_Pervenetz,2,R3,188,18
2020,jardin,G_Pervenetz,3,R1,154.2,16
2020,jardin,G_Pervenetz,3,R2,166.2,17
2020,jardin,G_Pervenetz,3,R3,205.6,17
2020,jardin,G_Cardinal,1,R1,204.4,18
2020,jardin,G_Cardinal,1,R2,142.4,17
2020,jardin,G_Cardinal,2,R1,273,17
2020,jardin,G_Cardinal,2,R2,381.4,15
2020,jardin,G_Cardinal,3,R1,240,18
2020,jardin,G_Cardinal,3,R2,310.1,17
2020,jardin,G_Moscatel.Oeiras.Faux,1,R1,238,20
2020,jardin,G_Moscatel.Oeiras.Faux,1,R2,139,17
2020,jardin,G_Moscatel.Oeiras.Faux,2,R1,111,21
2020,jardin,G_Moscatel.Oeiras.Faux,2,R2,145,20
2020,jardin,G_Moscatel.Oeiras.Faux,3,R1,136,20
2020,jardin,G_Moscatel.Oeiras.Faux,3,R2,213,16
2020,jardin,G_Monukka,1,R1,261,16
2020,jardin,G_Monukka,1,R2,365,15
2020,jardin,G_Monukka,2,R1,673,16
2020,jardin,G_Monukka,2,R2,632,16
2020,jardin,G_Assyl.Kara,1,R1,151,16
2020,jardin,G_Assyl.Kara,2,R1,246,14
2020,jardin,G_Assyl.Kara,2,R2,181,13
2020,jardin,G_Assyl.Kara,3,R1,362,11
2020,jardin,G_Assyl.Kara,3,R2,316,12
2020,jardin,G_Beauty,1,R1,144,19
2020,jardin,G_Beauty,1,R2,184,18
2020,jardin,G_Beauty,2,R1,466,19
2020,jardin,G_Beauty,2,R2,561,20
2020,jardin,G_Beauty,2,R3,439,19
2020,jardin,G_Beauty,3,R1,152,21
2020,jardin,G_Beauty,3,R2,364,24
2020,jardin,G_Beauty,3,R3,366,20
2020,jardin,G_Iniagrape.one,2,R1,853.6,20
2020,jardin,G_Iniagrape.one,2,R2,985.2,20
2020,jardin,G_Iniagrape.one,2,R3,1539.3,19
2020,jardin,G_Duc.Magenta,2,R1,135.9,11
2020,jardin,G_Duc.Magenta,2,R2,171.7,12
2020,jardin,G_Duc.Magenta,2,R3,261.8,10
2020,jardin,G_Iniagrape.one,3,R1,1143.8,16
2020,jardin,G_Iniagrape.one,3,R2,891,15
2020,jardin,G_Iniagrape.one,3,R3,573.5,15
2020,jardin,G_Duc.Magenta,3,R1,177.8,14
2020,jardin,G_Duc.Magenta,3,R2,174,14
2020,jardin,G_Duc.Magenta,3,R3,133.2,14
2020,jardin,G_Pletchistik,3,R1,101.9,16
2020,jardin,G_Pletchistik,3,R2,130.7,18
2020,jardin,G_Pletchistik,3,R3,127.9,17
2020,jardin,G_Pletchistik,2,R1,182.1,18
2020,jardin,G_Pletchistik,2,R2,143.9,19
2020,jardin,G_Pletchistik,2,R3,134.9,19
2020,jardin,G_Pletchistik,1,R1,210.5,17
2020,jardin,G_Pletchistik,1,R2,214.1,17
2020,jardin,G_Pletchistik,1,R3,305.5,18
2020,jardin,G_Canner,1,R1,235.4,18
2020,jardin,G_Canner,1,R2,220.1,15
2020,jardin,G_Canner,1,R3,177.8,15
2020,jardin,G_Ruby.Cabernet,2,R1,96.6,14
2020,jardin,G_Ruby.Cabernet,2,R2,74.7,10
2020,jardin,G_Ruby.Cabernet,2,R3,91.6,14
2020,jardin,G_Iniagrape.one,1,R1,1322.4,18
2020,jardin,G_Iniagrape.one,1,R2,1153.2,20
2020,jardin,G_Iniagrape.one,1,R3,900.8,17
2020,jardin,G_Portugais.Bleu,1,R1,205.8,17
2020,jardin,G_Portugais.Bleu,1,R2,253.3,12
2020,jardin,G_Portugais.Bleu,1,R3,262.5,15
2020,jardin,G_23,2,R1,264.5,19
2020,jardin,G_23,2,R2,620.3,18
2020,jardin,G_23,2,R3,531.5,18
2020,jardin,G_23,3,R1,996.8,18
2020,jardin,G_23,3,R2,855.4,18
2020,jardin,G_23,3,R3,600.9,17
2020,jardin,G_Ruby.Cabernet,3,R1,153,14
2020,jardin,G_Ruby.Cabernet,3,R2,153.8,14
2020,jardin,G_July.Muscat,1,R1,279.1,19
2020,jardin,G_July.Muscat,1,R2,471,19
2020,jardin,G_July.Muscat,1,R3,296.7,20
2020,jardin,G_Canner,3,R1,372.5,15
2020,jardin,G_Canner,3,R2,514.5,15
2020,jardin,G_Canner,3,R3,341.3,14
2020,jardin,G_Ruby.Cabernet,1,R1,115.6,14
2020,jardin,G_Ruby.Cabernet,1,R2,140.9,15
2020,jardin,G_July.Muscat,2,R1,447.3,18
2020,jardin,G_July.Muscat,2,R2,537.6,19
2020,jardin,G_July.Muscat,2,R3,184.5,19
2020,jardin,G_Portugais.Bleu,2,R1,244.4,15
2020,jardin,G_Duc.Magenta,1,R1,273.6,14
2020,jardin,G_Duc.Magenta,1,R2,306.5,14
2020,jardin,G_Duc.Magenta,1,R3,435.3,NA
2020,jardin,G_Canner,2,R1,501.4,17
2020,jardin,G_Canner,2,R2,260.3,19
2020,jardin,G_Flame,1,R1,257,19
2020,jardin,G_Flame,1,R2,322.7,16
2020,jardin,G_Flame,1,R3,505.5,19
2020,jardin,G_Flame,2,R1,256.9,17
2020,jardin,G_Flame,2,R2,154,19
2020,jardin,G_Flame,2,R3,130.7,19
2020,jardin,G_Flame,3,R1,200.6,14
2020,jardin,G_Flame,3,R2,324.8,14
2020,jardin,G_Flame,3,R3,247.7,16
2020,jardin,G_Black,1,R1,282,16
2020,jardin,G_Black,1,R2,195.5,16
2020,jardin,G_Black,1,R3,122.1,16
2020,jardin,G_Magdalena,1,R1,293.5,16
2020,jardin,G_Magdalena,1,R2,217.2,15
2020,jardin,G_Magdalena,1,R3,230.7,16
2020,jardin,G_Magdalena,2,R1,243.5,15
2020,jardin,G_Magdalena,2,R2,312,16
2020,jardin,G_Magdalena,2,R3,215.8,16
2020,jardin,G_Magdalena,3,R1,205.9,16
2020,jardin,G_Magdalena,3,R2,319.7,16
2020,jardin,G_Magdalena,3,R3,227,16
2020,jardin,G_Orbois,1,R1,70.6,17
2020,jardin,G_Orbois,1,R2,126.2,18
2020,jardin,G_Orbois,1,R3,139,18
2020,jardin,G_Orbois,2,R1,116.2,10
2020,jardin,G_Orbois,2,R2,101.6,17
2020,jardin,G_Orbois,2,R3,114.8,15
2020,jardin,G_Orbois,3,R1,64.2,20
2020,jardin,G_Orbois,3,R2,61.8,20
2020,jardin,G_Orbois,3,R3,68.8,20
2020,jardin,G_Verdot,1,R1,156.1,18
2020,jardin,G_Verdot,1,R2,196.7,18
2020,jardin,G_Verdot,1,R3,163,17
2020,jardin,G_Verdot,2,R1,178.4,18
2020,jardin,G_Verdot,2,R2,141.1,18
2020,jardin,G_Verdot,2,R3,195.4,18
2020,jardin,G_Verdot,3,R1,256.8,16
2020,jardin,G_Verdot,3,R2,271.2,17
2020,jardin,G_Verdot,3,R3,298.9,19
2020,jardin,G_Lameiro,1,R1,253.5,16
2020,jardin,G_Lameiro,1,R2,111,18
2020,jardin,G_Lameiro,1,R3,129.1,16
2020,jardin,G_Lameiro,2,R1,232.4,14
2020,jardin,G_Lameiro,2,R2,202.8,18
2020,jardin,G_Lameiro,2,R3,378.3,18
2020,jardin,G_Lameiro,3,R1,171,19
2020,jardin,G_Lameiro,3,R2,226.4,19
2020,jardin,G_Lameiro,3,R3,230.9,19
2020,jardin,G_Kyoho,1,R1,274.7,16
2020,jardin,G_Kyoho,1,R2,489.5,17
2020,jardin,G_Kyoho,1,R3,333.5,18
2020,jardin,G_Kyoho,2,R1,495.3,16
2020,jardin,G_Kyoho,2,R2,211.7,16
2020,jardin,G_Kyoho,2,R3,464.3,17
2020,jardin,G_Kyoho,3,R1,276.1,18
2020,jardin,G_Kyoho,3,R2,247.8,17
2020,jardin,G_Kyoho,3,R3,294.3,18
2020,jardin,G_Red.Globe,1,R1,412.9,10
2020,jardin,G_Red.Globe,1,R2,996.4,12
2020,jardin,G_Red.Globe,1,R3,710.8,11
2020,jardin,G_Red.Globe,2,R1,399.9,15
2020,jardin,G_Red.Globe,2,R2,246.3,16
2020,jardin,G_Red.Globe,2,R3,387,14
2020,jardin,G_Red.Globe,3,R1,103.4,17
2020,jardin,G_Red.Globe,3,R2,151,16
2020,jardin,G_Red.Globe,3,R3,197.1,18
2020,jardin,G_Fue.Fuki,1,R1,394.7,21
2020,jardin,G_Fue.Fuki,1,R2,500.9,19
2020,jardin,G_Fue.Fuki,1,R3,277.4,20
2020,jardin,G_Fue.Fuki,2,R1,66.1,17
2020,jardin,G_Fue.Fuki,2,R2,92.8,17
2020,jardin,G_Fue.Fuki,2,R3,66.6,17
2020,jardin,G_Fue.Fuki,3,R1,63.5,18
2020,jardin,G_Fue.Fuki,3,R2,69.3,18
2020,jardin,G_Chouchillon,1,R1,736.7,15
2020,jardin,G_Chouchillon,1,R2,580.7,14
2020,jardin,G_Chouchillon,1,R3,220.9,15
2020,jardin,G_Patagonia,1,R1,316.4,17
2020,jardin,G_Patagonia,1,R2,834.9,16
2020,jardin,G_Patagonia,1,R3,621.4,17
2020,jardin,G_Patagonia,2,R1,256.4,18
2020,jardin,G_Patagonia,3,R1,407.6,19
2020,jardin,G_Patagonia,3,R2,727.5,19
2020,jardin,G_Bogazkere,1,R1,170.3,16
2020,jardin,G_Bogazkere,1,R2,182.4,16
2020,jardin,G_Bogazkere,1,R3,192.7,15
2020,jardin,G_Bogazkere,2,R1,157.2,16
2020,jardin,G_Bogazkere,2,R2,179.8,15
2020,jardin,G_Bogazkere,2,R3,163.6,19
2020,jardin,G_Bogazkere,3,R1,225.7,17
2020,jardin,G_Bogazkere,3,R2,158.9,13
2020,jardin,G_Bogazkere,3,R3,159.4,18
2020,jardin,G_Autumn.Seedless,1,R1,1098.8,18
2020,jardin,G_Autumn.Seedless,1,R2,662.3,16
2020,jardin,G_Autumn.Seedless,1,R3,236.7,17
2020,jardin,G_Delizia.di.Vaprio,1,R1,373.5,20
2020,jardin,G_Delizia.di.Vaprio,1,R2,150.5,20
2020,jardin,G_Delizia.di.Vaprio,1,R3,299,20
2020,jardin,G_Delizia.di.Vaprio,2,R1,185.4,20
2020,jardin,G_Delizia.di.Vaprio,2,R2,253,20
2020,jardin,G_Delizia.di.Vaprio,2,R3,110.4,21
2020,jardin,G_Delizia.di.Vaprio,3,R1,165.1,20
2020,jardin,G_Voskeat,1,R1,302.3,17
2020,jardin,G_Voskeat,1,R2,316,17
2020,jardin,G_Voskeat,1,R3,218.1,16
2020,jardin,G_Voskeat,2,R1,320.4,18
2020,jardin,G_Voskeat,2,R2,304.4,19
2020,jardin,G_Voskeat,2,R3,346.6,19
2020,jardin,G_Voskeat,3,R1,323.3,19
2020,jardin,G_Voskeat,3,R2,253.5,18
2020,jardin,G_Voskeat,3,R3,244.9,19
2020,jardin,G_Olivette,1,R1,355,21
2020,jardin,G_Olivette,1,R2,357.5,15
2020,jardin,G_Olivette,1,R3,133,19
2020,jardin,G_Olivette,2,R1,178.5,23
2020,jardin,G_Olivette,2,R2,356.5,23
2020,jardin,G_Olivette,2,R3,301.3,21
2020,jardin,G_Olivette,3,R1,112.5,14
2020,jardin,G_Olivette,3,R2,257.9,13
2020,jardin,G_Plant.de.Maroc,1,R1,256.8,17
2020,jardin,G_Plant.de.Maroc,1,R2,320,18
2020,jardin,G_Plant.de.Maroc,1,R3,325,17
2020,jardin,G_Plant.de.Maroc,2,R1,964.2,18
2020,jardin,G_Plant.de.Maroc,2,R2,741.9,NA
2020,jardin,G_Plant.de.Maroc,2,R3,264.9,NA
2020,jardin,G_Cesar,1,R1,330.4,18
2020,jardin,G_Cesar,1,R2,206.3,18
2020,jardin,G_Cesar,1,R3,232.2,17
2020,jardin,G_Cesar,2,R1,259.3,17
2020,jardin,G_Cesar,2,R2,366.6,17
2020,jardin,G_Cesar,2,R3,183.3,17
2020,jardin,G_Cesar,3,R1,238.2,18
2020,jardin,G_Cesar,3,R2,150,17
2020,jardin,G_Cesar,3,R3,128.6,17
2020,jardin,G_Seleccion.5,1,R1,361.4,22
2020,jardin,G_Seleccion.5,1,R2,171.2,19
2020,jardin,G_Seleccion.5,1,R3,325.3,23
2020,jardin,G_Seleccion.5,2,R1,399.3,22
2020,jardin,G_Seleccion.5,2,R2,264,22
2020,jardin,G_Seleccion.5,2,R3,422.1,23
2020,jardin,G_Seleccion.5,3,R1,449.5,22
2020,jardin,G_Seleccion.5,3,R2,385.5,23
2020,jardin,G_Seleccion.5,3,R3,450,23
2020,jardin,G_Varadi,1,R1,286.3,15
2020,jardin,G_Varadi,1,R2,202.9,14
2020,jardin,G_Varadi,1,R3,236.3,14
2020,jardin,G_Varadi,2,R1,363.1,13
2020,jardin,G_Varadi,2,R2,370.9,16
2020,jardin,G_Varadi,2,R3,514.3,16
2020,jardin,G_Varadi,3,R1,791,15
2020,jardin,G_Varadi,3,R2,390.8,14
2020,jardin,G_Varadi,3,R3,247,14
2020,jardin,G_Arna.Guirna,1,R1,321.9,18
2020,jardin,G_Arna.Guirna,1,R2,438.5,15
2020,jardin,G_Arna.Guirna,1,R3,289.3,12
2020,jardin,G_Arna.Guirna,2,R1,264.2,17
2020,jardin,G_Arna.Guirna,2,R2,295.2,14
2020,jardin,G_Arna.Guirna,2,R3,362.6,16
2020,jardin,G_Arna.Guirna,3,R1,360.7,16
2020,jardin,G_Arna.Guirna,3,R2,284.8,14
2020,jardin,G_Arna.Guirna,3,R3,295.1,14
2020,jardin,G_Uva.Rey,1,R1,719.4,15
2020,jardin,G_Uva.Rey,1,R2,335.4,17
2020,jardin,G_Uva.Rey,1,R3,383.5,16
2020,jardin,G_Uva.Rey,2,R1,254.7,17
2020,jardin,G_Uva.Rey,2,R2,320.8,18
2020,jardin,G_Uva.Rey,2,R3,331.1,17
2020,jardin,G_Uva.Rey,3,R1,167.1,17
2020,jardin,G_Uva.Rey,3,R2,129.4,18
2020,jardin,G_Uva.Rey,3,R3,261.3,17
2020,jardin,G_Emperor,1,R1,237.7,13
2020,jardin,G_Emperor,1,R2,212.8,14
2020,jardin,G_Emperor,1,R3,304.2,14
2020,jardin,G_Emperor,2,R1,312.7,16
2020,jardin,G_Emperor,2,R2,246.9,14
2020,jardin,G_Emperor,2,R3,299.4,14
2020,jardin,G_Emperor,3,R1,228.2,16
2020,jardin,G_Emperor,3,R2,263.3,15
2020,jardin,G_Emperor,3,R3,285.2,16
2020,jardin,G_Blush,1,R1,898.7,13
2020,jardin,G_Blush,1,R2,1331.3,17
2020,jardin,G_Blush,1,R3,681.6,15
2020,jardin,G_Blush,2,R1,590.4,15
2020,jardin,G_Blush,2,R2,139.1,15
2020,jardin,G_Blush,2,R3,429.1,15
2020,jardin,G_Blush,3,R1,319.9,16
2020,jardin,G_Blush,3,R2,347.9,16
2020,jardin,G_Blush,3,R3,396,17
2020,jardin,G_K.Belyi,1,R1,325.6,16
2020,jardin,G_K.Belyi,1,R2,230,16
2020,jardin,G_K.Belyi,1,R3,478.1,15
2020,jardin,G_AK.ouziom,1,R1,282.4,20
2020,jardin,G_AK.ouziom,1,R2,315.1,19
2020,jardin,G_AK.ouziom,1,R3,140.7,18
2020,jardin,G_AK.ouziom,2,R1,683.7,17
2020,jardin,G_AK.ouziom,3,R1,515.7,20
2020,jardin,G_Orlovi.Nokti,1,R1,215.8,16
2020,jardin,G_Orlovi.Nokti,1,R1,215.8,20
2020,jardin,G_Orlovi.Nokti,1,R2,211.3,16
2020,jardin,G_Orlovi.Nokti,1,R2,211.3,20
2020,jardin,G_Orlovi.Nokti,1,R3,243.4,18
2020,jardin,G_Orlovi.Nokti,1,R3,243.4,20
2020,jardin,G_Orlovi.Nokti,2,R1,350.5,17
2020,jardin,G_Orlovi.Nokti,2,R1,350.5,21
2020,jardin,G_Orlovi.Nokti,2,R2,290.1,16
2020,jardin,G_Orlovi.Nokti,2,R2,290.1,20
2020,jardin,G_Orlovi.Nokti,3,R3,304.6,18
2020,jardin,G_Orlovi.Nokti,3,R3,304.6,21
2020,jardin,G_Orlovi.Nokti,3,R1,189.2,18
2020,jardin,G_Orlovi.Nokti,3,R1,189.2,20
2020,jardin,G_Orlovi.Nokti,3,R2,275.3,16
2020,jardin,G_Orlovi.Nokti,3,R2,275.3,20
2020,jardin,G_Orlovi.Nokti,3,R3,272.6,18
2020,jardin,G_Orlovi.Nokti,3,R3,272.6,21
2020,jardin,G_Medouar,1,R1,514.9,15
2020,jardin,G_Medouar,1,R2,453.5,15
2020,jardin,G_Medouar,1,R3,349.6,15
2020,jardin,G_Medouar,2,R1,498.1,12
2020,jardin,G_Medouar,2,R2,374.1,14
2020,jardin,G_Medouar,2,R3,609.6,13
2020,jardin,G_Medouar,3,R1,529.1,13
2020,jardin,G_Medouar,3,R2,401.7,13
2020,jardin,G_Medouar,3,R3,369,13
2020,jardin,G_Korithi,1,R1,682.5,19
2020,jardin,G_Korithi,1,R2,481.6,18
2020,jardin,G_Korithi,1,R3,994.2,17
2020,jardin,G_Korithi,2,R1,571.8,17
2020,jardin,G_Korithi,2,R2,610.2,17
2020,jardin,G_Korithi,2,R3,978.6,15
2020,jardin,G_San.Francisco,1,R1,725.6,15
2020,jardin,G_San.Francisco,1,R2,577.6,16
2020,jardin,G_San.Francisco,1,R3,297.9,15
2020,jardin,G_San.Francisco,2,R1,650.3,17
2020,jardin,G_San.Francisco,2,R2,286.4,14
2020,jardin,G_San.Francisco,2,R3,594,14
2020,jardin,G_San.Francisco,3,R1,345.2,13
2020,jardin,G_San.Francisco,3,R2,308.1,16
2020,jardin,G_San.Francisco,3,R3,539,15
2020,jardin,G_Italia,1,R1,328.6,NA
2020,jardin,G_Italia,1,R2,432.2,NA
2020,jardin,G_Italia,1,R3,381.7,NA
2020,jardin,G_Italia,2,R1,195.2,NA
2020,jardin,G_Italia,2,R2,308.8,NA
2020,jardin,G_Italia,2,R3,379.2,NA
2020,jardin,G_Autumn.Royal,1,R1,349.2,17
2020,jardin,G_Autumn.Royal,1,R2,616.3,16
2020,jardin,G_Autumn.Royal,1,R3,944.8,19
2020,jardin,G_Autumn.Royal,2,R1,92.9,20
2020,jardin,G_Autumn.Royal,2,R2,72.5,21
2020,jardin,G_Autumn.Royal,2,R3,123.9,22
2020,jardin,G_Autumn.Royal,3,R1,803.7,17
2020,jardin,G_Autumn.Royal,3,R2,1021,16
2020,jardin,G_Autumn.Royal,3,R3,968.6,16
2020,jardin,G_Red,1,R1,437.2,10
2020,jardin,G_Red,1,R2,422.1,10
2020,jardin,G_Red,1,R3,386.6,10
2020,jardin,G_Red,2,R1,338.2,10
2020,jardin,G_Red,2,R2,464.7,12
2020,jardin,G_Red,2,R3,623,11
2020,jardin,G_Red,3,R1,389.3,12
2020,jardin,G_Red,3,R2,209.8,11
2020,jardin,G_Red,3,R3,198.3,13
2020,jardin,G_Titsa.Kaprei,1,R1,509.5,14
2020,jardin,G_Titsa.Kaprei,1,R2,448,14
2020,jardin,G_Titsa.Kaprei,1,R3,292.4,14
2020,jardin,G_Titsa.Kaprei,2,R1,397.1,15
2020,jardin,G_Titsa.Kaprei,2,R2,800.9,13
2020,jardin,G_Titsa.Kaprei,2,R3,663.4,13
2020,jardin,G_Titsa.Kaprei,3,R1,462,15
2020,jardin,G_Titsa.Kaprei,3,R2,342.2,14
2020,jardin,G_Titsa.Kaprei,3,R3,392.7,15
2020,jardin,G_Agourane,1,R1,283.4,17
2020,jardin,G_Agourane,1,R2,433.1,15
2020,jardin,G_Agourane,2,R1,379.4,17
2020,jardin,G_Agourane,2,R2,358.6,16
2020,jardin,G_Agourane,2,R3,243.3,15
2020,jardin,G_Espadeiro.Tinto,1,R1,197,19
2020,jardin,G_Espadeiro.Tinto,1,R2,226,19
2020,jardin,G_Espadeiro.Tinto,1,R3,163.4,17
2020,jardin,G_Espadeiro.Tinto,2,R1,162.4,17
2020,jardin,G_Espadeiro.Tinto,2,R2,243.2,19
2020,jardin,G_Espadeiro.Tinto,2,R3,237.8,19
2020,jardin,G_Espadeiro.Tinto,3,R1,206,19
2020,jardin,G_Espadeiro.Tinto,3,R2,120.2,20
2020,jardin,G_Espadeiro.Tinto,3,R3,136.8,19
2020,jardin,G_Kapistroni.tetri,1,R1,77.9,15
2020,jardin,G_Kapistroni.tetri,1,R2,231.5,17
2020,jardin,G_Kapistroni.tetri,1,R3,129.7,13
2020,jardin,G_Kapistroni.tetri,2,R1,218.9,16
2020,jardin,G_Kapistroni.tetri,2,R2,379.1,15
2020,jardin,G_Kapistroni.tetri,3,R1,194,13
2020,jardin,G_Kapistroni.tetri,3,R2,134.9,13
2020,jardin,G_Kapistroni.tetri,3,R3,228.6,13
2020,jardin,G_Tsolikouri,1,R1,224.1,17
2020,jardin,G_Tsolikouri,1,R2,299.4,21
2020,jardin,G_Tsolikouri,1,R3,220.2,19
2020,jardin,G_Tsolikouri,2,R1,232.6,22
2020,jardin,G_Tsolikouri,2,R2,284,16
2020,jardin,G_Tsolikouri,2,R3,268,13
2020,jardin,G_Tsolikouri,3,R1,342.3,19
2020,jardin,G_Tsolikouri,3,R2,152.6,21
2020,jardin,G_Tsolikouri,3,R3,159.4,22
2020,jardin,G_Maravilla.de.Malaga,1,R1,588.9,18
2020,jardin,G_Maravilla.de.Malaga,1,R2,486.4,23
2020,jardin,G_Maravilla.de.Malaga,1,R3,336.1,23
2020,jardin,G_Maravilla.de.Malaga,2,R1,428.7,21
2020,jardin,G_Maravilla.de.Malaga,2,R2,696.9,17
2020,jardin,G_Maravilla.de.Malaga,2,R3,755,16
2020,jardin,G_Variete.d.oasis.bou.chemma,1,R1,1139.3,20
2020,jardin,G_Variete.d.oasis.bou.chemma,1,R2,549.3,21
2020,jardin,G_Variete.d.oasis.bou.chemma,2,R1,1231.8,20
2020,jardin,G_Variete.d.oasis.bou.chemma,3,R1,610,17
2020,jardin,G_Variete.d.oasis.bou.chemma,3,R2,419.5,17
2020,jardin,G_Variete.d.oasis.bou.chemma,3,R3,371.8,17
2020,jardin,G_Sultanina.Monococo,1,R1,604.5,24
2020,jardin,G_Sultanina.Monococo,1,R2,749.7,24
2020,jardin,G_Sultanina.Monococo,2,R1,498.6,24
2020,jardin,G_Sultanina.Monococo,2,R2,777.7,25
2020,jardin,G_Sultanina.Monococo,3,R1,615.5,23
2020,jardin,G_Exotic,1,R1,669.6,18
2020,jardin,G_Exotic,1,R2,813.2,18
2020,jardin,G_Exotic,1,R3,1159.3,16
2020,jardin,G_Exotic,2,R1,903.3,15
2020,jardin,G_Exotic,2,R2,874.1,16
2020,jardin,G_Exotic,3,R1,954.8,16
2020,jardin,G_Exotic,3,R2,824.5,13
2020,jardin,G_Calmeria,1,R1,427.9,22
2020,jardin,G_Calmeria,1,R2,286,21
2020,jardin,G_Calmeria,1,R3,409.6,22
2020,jardin,G_Calmeria,2,R1,620.5,20
2020,jardin,G_Calmeria,2,R2,459,20
2020,jardin,G_Calmeria,2,R3,658.2,21
2020,jardin,G_Calmeria,3,R1,324.4,19
2020,jardin,G_Calmeria,3,R2,288.7,19
2020,jardin,G_Calmeria,3,R3,458.5,19
2020,jardin,G_Gros.Colman,1,R1,390.8,16
2020,jardin,G_Gros.Colman,1,R2,371.4,17
2020,jardin,G_Gros.Colman,1,R3,284.5,16
2020,jardin,G_Alburla,1,R1,325.6,19
2020,jardin,G_Alburla,1,R2,309.7,19
2020,jardin,G_Alburla,1,R3,492.2,21
2020,jardin,G_Alburla,2,R1,340.2,19
2020,jardin,G_Alburla,2,R2,358.4,17
2020,jardin,G_Alburla,2,R3,294.1,18
2020,jardin,G_Alburla,3,R1,294.7,17
2020,jardin,G_Alburla,3,R2,489,16
2020,jardin,G_Alburla,3,R3,211.9,18
2020,jardin,G_Tandaya,1,R1,382.1,20
2020,jardin,G_Tandaya,1,R2,459,18
2020,jardin,G_Tandaya,1,R3,406.1,20
2020,jardin,G_Orlovi.Nokti,1,R1,149.8,16
2020,jardin,G_Orlovi.Nokti,1,R1,149.8,20
2020,jardin,G_Orlovi.Nokti,1,R2,186.3,16
2020,jardin,G_Orlovi.Nokti,1,R2,186.3,20
2020,jardin,G_Orlovi.Nokti,1,R3,238,18
2020,jardin,G_Orlovi.Nokti,1,R3,238,20
2020,jardin,G_Orlovi.Nokti,2,R1,166.5,17
2020,jardin,G_Orlovi.Nokti,2,R1,166.5,21
2020,jardin,G_Orlovi.Nokti,2,R2,221.6,16
2020,jardin,G_Orlovi.Nokti,2,R2,221.6,20
2020,jardin,G_Orlovi.Nokti,2,R3,191,17
2020,jardin,G_Orlovi.Nokti,2,R3,191,19
2020,jardin,G_Orlovi.Nokti,3,R1,141.5,18
2020,jardin,G_Orlovi.Nokti,3,R1,141.5,20
2020,jardin,G_Orlovi.Nokti,3,R2,136.2,16
2020,jardin,G_Orlovi.Nokti,3,R2,136.2,20
2020,jardin,G_Orlovi.Nokti,3,R3,142.8,18
2020,jardin,G_Orlovi.Nokti,3,R3,142.8,21
2020,jardin,G_Moscatel.Rosada,1,R1,284,22
2020,jardin,G_Moscatel.Rosada,1,R2,244.8,22
2020,jardin,G_Moscatel.Rosada,2,R1,93.5,23
2020,jardin,G_Moscatel.Rosada,2,R2,126.3,22
2020,jardin,G_Moscatel.Rosada,2,R3,191.8,NA
